,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,quantity,labels,packaging,categories,ingredients_origins,manufacturing,traceability_code,additives,eco_score,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,markets,generic_name,link,palm_ingredients,brand_owner
651,La fermière,1279363341009,,['France'],[],[],?,147,615 kj(147 kcal),"7,8","4,4",17,16,"2,4","0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Compote,0766899310131,,['France'],[],[],?,50,209 kj(50 kcal),0,0,10,"9,4","0,7",0,0,,['en:gluten-free'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes']",,,,,B,,,0 g,en faible quantité,0 g,en faible quantité,9.4 g,en quantité modérée,0 g,en faible quantité,,-25%,-25%,-100%,-100%,-32%,-29%,+67%,-100%,-100%,-3,,A,,35.2%,26.4%,14.9%,14.0%,7.5%,2.0%,96,,,,,
653,Aromandise Fleurs D'épices Tomate Energie Bio - Boîte De - Florisens - 30g,3560467790168,['Florisens'],['France'],[],[],?,?,,?,,?,,?,,,30 g,"['Bio', 'Bio européen', 'AB Agriculture Biologique', 'AT-BIO-301', 'Agriculture UE/Non UE']",['Boite'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Epices']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Biocoop'],,,,
654,Tisane messegué melisse citron,3563210015709,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Adacio-cafe - Nespresso - 10,7630039677909,['Nespresso'],['France'],[],[],?,?,,?,,?,,?,,,10,,,"['Aliments et boissons à base de végétaux', 'Boissons', ""Aliments d'origine végétale"", 'Boissons chaudes', 'Cafés', 'Dosettes', 'Cafés en dosettes', 'Cafés en dosettes compatible Nespresso']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,aiguillettes poulet jaune - U - 6,0253099016999,['U'],['France'],"['Poulet Issu de la déma La Nouve lle Agriculture® NS TIQUE ANS 5%', ' BLEU BLANC OMEGA 3 NATURELS boration entre U érative Terrena', 'est issu e®', ' Les éleveurs respectent un cahi à un plan de progrès sur le bi cipent a-fines 5 min aiquill']",[],?,?,,?,,?,,?,,,6,"['Bleu Blanc Cœur', 'Entrepreneurs + Engagés']",['Plastique'],"['Viandes', 'Viandes fraîches', 'Volailles', 'Poulets', 'Aiguillettes de poulet']",['France'],['France'],,,B,,,,,,,,,,,,,,,,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,
657,Pistolets - 500g,0003000013124,,['France'],[],[],?,?,,?,,?,,?,,,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Java Timor,6111207001784,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Biscoitos de canela - 300g,5602519480806,,['France'],[],[],?,430,1799 kj(430 kcal),"15,6","6,3",63,"26,4","7,8","1,6","0,64",300 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Magret de canard,2249067056676,,['France'],[],[],?,314,1314 kj(314 kcal),27,"8,2","3,3","1,5",15,"1,4","0,56",,['Sans colorants'],,"['Viandes', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Volailles', 'Plats à la volaille', 'Plats au canard', 'Canards', 'Magrets de canard']",,,,,E,,,27 g,en quantité élevée,8.2 g,en quantité élevée,1.5 g,en faible quantité,1.4 g,en quantité modérée,,-8%,-7%,-8%,-18%,+164%,+124%,-16%,-15%,-15%,17,-8%,D,-8%,81.9%,9.6%,2.1%,2.2%,1.1%,3.1%,28,,,,,
661,Tisane messegué romarin olivier,3563210015716,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Chevre panier,2485230021328,,['France'],[],[],?,216,904 kj(216 kcal),16,"12,3",4,"1,8","12,5","0,34","0,136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Choux Rouge aux pommes,0281569007536,,"['France', 'Allemagne']",[],[],?,64,268 kj(64 kcal),"1,6","0,7","10,3","9,1",1,"0,86","0,344",,,['boîte'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Légumes-feuilles', 'Choux cabus', 'Chou rouge']",,,,,A,,,1.6 g,en faible quantité,0.7 g,en faible quantité,9.1 g,en quantité modérée,0.86 g,en quantité modérée,,+8%,+9%,+10%,+322%,+24%,+28%,-11%,+27%,+27%,0,,B,,59.0%,0.0%,0.0%,14.5%,17.3%,9.2%,96,,,,,
664,"Bouteille eau 1,5L Vittel",13176099,['Vittel'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,5602489015824,5602489015824,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Potjevlesch - Domaine Picard,3385990026160,['Domaine Picard'],['France'],[],[],?,127,531 kj(127 kcal),46,20,22,21,18,"1,4","0,56",,,,"['en:Potjevlesch', 'nl:Potjevlesch']",,,,,,,,46 g,en quantité élevée,20 g,en quantité élevée,21 g,en quantité élevée,1.4 g,en quantité modérée,,,,,,,,,,,21,,E,,,,,,,,,,,,,
667,Sun Maid Rosin 9Pk,0041143025826,,['France'],[],[],?,316,1322 kj(316 kcal),"0,7",0,"76,9","71,4",3,"0,02","0,008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Jambon cuit Sup DD,2460024020862,,['France'],[],[],?,110,460 kj(110 kcal),"2,7",1,"0,5","0,5","21,2","1,9","0,76",,,,,,,"['FR 87.168.001 CE', 'Saint-Mathieu (Haute-Vienne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Jambon dégraissé - Delhaize,2258120003199,['Delhaize'],['France'],[],[],?,123,515 kj(123 kcal),"2,9",1,"0,5","0,5",24,"1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,0782160170518,0782160170518,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,0514111859407,0514111859407,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Mozzachef,3770007325341,,['France'],[],[],?,256,1071 kj(256 kcal),22,15,"0,5","0,5",14,7,"2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Apple nectar - 200ml,5281034010899,,['France'],[],[],?,55,230 kj(55 kcal),0,0,14,14,0,0,0,200 ml,['Sans conservateurs'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,St nectaire,0210023020200,,['France'],[],[],?,342,1431 kj(342 kcal),27,18,"1,7",0,23,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Jamón Serrano de hembra,8437011463678,,['France'],[],[],?,346,1448 kj(346 kcal),"25,1","9,2","0,5","0,5",30,"4,3","1,72",,['en:gluten-free'],,"['Viandes', 'Charcuteries', 'Produits à la viande', 'Jambons', 'Jambons crus', 'Jambons secs', 'Produits carnés espagnols', 'Jambons Serrano', 'en:raw-cured-ham']",,,,,E,,,25.1 g,en quantité élevée,9.2 g,en quantité élevée,0.5 g,en faible quantité,4.3 g,en quantité élevée,,+45%,+45%,+99%,+97%,-30%,+12%,-1%,-8%,-8%,23,+40%,E,+40%,81.4%,16.7%,0.3%,0.9%,0.5%,0.3%,7,,,,,
676,2406841013458,2406841013458,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,13851819,13851819,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Confiture artisanale kiwi - Les Confituriers du Morvan - 380g,3760161770156,['Les Confituriers du Morvan'],['France'],[],[],?,282,1180 kj(282 kcal),"0,45","0,02","67,6","66,54","0,68","0,01","0,004",380 g,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Petit-déjeuners', 'Fruits et produits dérivés', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de kiwi']",,,,,D,,,0.45 g,en faible quantité,0.02 g,en faible quantité,66.5 g,en quantité élevée,0.01 g,en faible quantité,,+52%,+52%,+7%,-61%,+44%,+48%,-9%,+68%,+68%,11,+25%,D,+25%,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,,,,,
679,0201736150414,0201736150414,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Poulet Bio Fermier - Carrefour,0287527084496,['Carrefour'],['France'],[],[],?,?,,?,,?,,?,,,,['Bio'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Carrefour'],,,,
681,Pavé bio,0241060007220,,['France'],[],[],?,241,1008 kj(241 kcal),"1,9","0,4",45,"1,7","7,8","1,7","0,68",,['Bio'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Orange a jus,8432117741767,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Coriandre - Cueillettes et Cuisine,3411060042515,['Cueillettes et Cuisine'],['France'],[],[],?,?,,?,,?,,?,,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits de coriandre']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Oeufs fermiers - Matines,3282070072577,['Matines'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Vermicelles chinois,6902483000482,,['France'],[],[],?,360,1506 kj(360 kcal),0,0,88,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Romon Nature,3554742853297,['Romon Nature'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Salades & Crudités POULET - Monoprix,0002000000523,['Monoprix'],['France'],[],[],?,?,,?,,?,,?,,,,,,"['Plats préparés', 'Produits à la viande', 'Salades', 'Plats préparés à la viande', 'Salades composées', 'Plats à la volaille', 'Plats au poulet', 'Salades de légumes']",,,"['EMB 45082', 'Châteauneuf-sur-Loire (Loiret, France)', 'EMB 13018D', 'Cabannes (Bouches-du-Rhône, France)']",,D,,,,,,,,,,,,,,,,,,,,,,,,,78.2%,13.6%,2.4%,3.4%,1.4%,1.0%,44,['Monoprix'],,,,
688,Fraich'Taboulé,2208266033192,,['France'],[],[],?,142,594 kj(142 kcal),"4,6","0,79","17,6","2,28","2,7","0,75","0,3",,,,"['Plats préparés', 'Taboulés']",,,,,B,,,4.6 g,en quantité modérée,0.79 g,en faible quantité,2.28 g,en faible quantité,0.75 g,en quantité modérée,,-15%,-16%,-29%,+10%,-17%,-30%,-39%,-21%,-21%,3,+10%,C,+10%,63.1%,7.6%,11.4%,10.7%,5.7%,1.6%,94,,,,,
689,Fuzetea,13453053,['Fuzetea'],['France'],[],[],?,48,201 kj(48 kcal),0,0,"4,4","4,3",0,"0,03","0,012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Confit a l'oignon de roscoff - Sainte Barbe - 90g,3501890002404,['Sainte Barbe'],['France'],[],[],?,147,615 kj(147 kcal),"0,1","0,1",33,33,"2,6","1,3","0,52",90 g,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Plantes condimentaires', 'Produits à tartiner salés', 'Légumes et dérivés', 'Pâtes à tartiner végétales', 'Oignons et dérivés', ""Confits d'oignons""]",,,,,,,,0.1 g,en faible quantité,0.1 g,en faible quantité,33 g,en quantité élevée,1.3 g,en quantité modérée,,-12%,-13%,-94%,-62%,-6%,+2%,+161%,+108%,+108%,7,+6%,C,+6%,,,,,,,,,,,,
691,2011200214003,2011200214003,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Far Breton au Spéculoos - Tout Feu Tout Frais - 240g,3760039502872,"['Tout Feu Tout Frais', 'Brédial']",['France'],"['LAIT', 'OEUF', 'sucre', 'farine de blé ', 'GLUTEN', 'crème ', 'LAIT', 'spéculoos 12% ', 'farine de blé ', 'GLUTEN', 'sucre', 'huiles végétales ', 'palme', 'colza', 'sirop de sucre candi', 'poudre à lever ', 'carbonate acide de sodium', 'farine de SOJA', 'sel', 'cannelle', 'beurre ', 'LAIT', 'fécule de manioc', 'sel']","['Huile de palme', 'Non végétalien']",?,256,1071 kj(256 kcal),"9,6","5,3",36,23,"6,6","1,3","0,52",240 g,"['Sans colorants', 'Sans arômes ajoutés', 'Sans conservateurs']","['Barquette', 'Plastique']","['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux', 'Gâteaux bretons', 'Fars']",,"['France', 'Bretagne']","['FR 29.160.020 CE', 'Plabennec (Finistère, France)']",['E500ii - Carbonate acide de sodium'],D,"['Œufs', 'Gluten', 'Lait', 'Soja']",4,9.6 g,en quantité modérée,5.3 g,en quantité élevée,23 g,en quantité élevée,1.3 g,en quantité modérée,,+24%,+23%,+67%,+111%,+8%,+15%,+26%,+328%,+328%,18,+183%,D,+183%,70.7%,20.7%,4.2%,2.1%,2.2%,0.0%,58,,Far Breton au Spéculoos,https://www.toutfeu-toutfrais.com/far-au-speculoos-10-17-kg-xml-356_362-8484.html,['Huile de palme'],
693,L'escalope extra fine 2 escalopes,2276457022706,,['France'],[],[],?,?,,?,,?,,?,,,,,,['Escalopes'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,08754370,08754370,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,"['EMB 59599', 'Tourcoing (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Terrine au marc de gewurzt - Produits de la Cigogne,3527480100015,['Produits de la Cigogne'],['France'],[],[],?,313,1310 kj(313 kcal),27,"9,7",2,1,15,"1,47","0,588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,velouté de légumes et langoustines,20682408,,['France'],[],[],?,67,280 kj(67 kcal),"4,7","3,1","4,1","1,4","1,8","0,79","0,316",,['Fabriqué en France'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Plats préparés', 'Soupes', 'Veloutés', 'Soupes de légumes', 'Veloutés de légumes']",,,"['FR 62.331.100 CE', 'Feuchy (Pas-de-Calais, France)']",,B,,,4.7 g,en quantité modérée,3.1 g,en quantité modérée,1.4 g,en faible quantité,0.79 g,en quantité modérée,,+72%,+72%,+205%,+412%,-14%,-24%,+111%,+23%,+23%,5,+273%,C,+273%,25.5%,33.0%,16.0%,11.0%,10.2%,4.3%,97,,,,,
697,Éminces de truite fumée,3355200459859,,['France'],[],[],?,169,707 kj(169 kcal),"8,2","1,2","0,6","0,3",23,"2,88","1,152",,,,"['Produits de la mer', 'Poissons', 'Poissons fumés', 'Truites', 'Truites fumées']",,,,,E,,,8.2 g,en quantité modérée,1.2 g,en faible quantité,0.3 g,en faible quantité,2.88 g,en quantité élevée,,+3%,+3%,+5%,-26%,+44%,+2%,+2%,+5%,+5%,13,+10%,D,+10%,92.4%,0.0%,1.3%,5.5%,0.7%,0.2%,23,,,,,
698,Saute de porc -,2450325021385,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,"['FR 59.011.001 CE', 'Annœullin (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Gazpacha Marinated Spanish Olives,8410021544056,,['France'],[],[],?,142,594 kj(142 kcal),16,3,"0,1","0,1","0,9",4,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Chiffonnade. Sel Marin Epices.,3558180032139,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Bananes bio,0211236008924,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Commerce équitable', 'Max Havelaar']",,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits tropicaux', 'Bananes']",,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,63.7%,0.0%,0.0%,23.1%,9.9%,3.2%,95,,,,,
702,Jambon à l'ancienne,2252519032081,,['France'],[],[],?,?,,?,,?,,?,,,,,,"['Viandes', 'Charcuteries', 'Jambons', 'Jambons blancs', ""Jambons cuits à l'ancienne""]",,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,80.5%,11.8%,4.9%,1.6%,0.9%,0.3%,33,,,,,
703,Breaded haddock - Northern catch - 500g,25259629,['Northern catch'],['France'],[],[],?,211,883 kj(211 kcal),"8,7","0,7",20,"0,5",13,"0,83","0,332",500g,,,"['Produits de la mer', 'Poissons', 'Préparations de poisson', 'Produits panés', 'Poissons panés']","[""Mers d'Irlande""]",,,,E,,,8.7 g,en quantité modérée,0.7 g,en faible quantité,0.5 g,en faible quantité,0.83 g,en quantité modérée,,+13%,+14%,+7%,-27%,+28%,-62%,+8%,-2%,-2%,0,-100%,B,-100%,88.5%,2.2%,1.2%,5.1%,0.6%,2.3%,21,,,,,
704,Pur jus de grenade - Le verger bio - 75cl,3289196100252,['Le verger bio'],['France'],['PUR JUS DE URENADES sucres aioutés'],[],?,62,259 kj(62 kcal),?,,"15,4","11,3","0,6","0,127","0,051",75 cl,"['Bio', 'Bio européen', 'Sans sucre ajouté', 'AB Agriculture Biologique']",['Bouteille'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Jus de fruits', 'Jus de grenade']",,['Monflanquin'],['47175'],,C,,,,,,,11.3 g,en quantité élevée,0.127 g,en faible quantité,,+11%,+10%,,,+16%,-8%,+46%,+848%,+848%,,,,,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,,,,,
705,Tapas Party - Don Juan - 1,26057774,['Don Juan'],['France'],[],[],?,?,,?,,?,,?,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Aldi'],,,,
706,Tonic0,3770008559028,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,gaufre liégeoise - erté - 55g,3281322000535,['erté'],['France'],[],[],?,?,,?,,?,,?,,,55 g,,['Sachet'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Pain au maïs tranché -,0287451011483,,['France'],[],[],?,267,1117 kj(267 kcal),"2,8","0,5",50,3,"9,5","1,5","0,6",,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains au maïs']",,,,,,,,2.8 g,en faible quantité,0.5 g,en faible quantité,3 g,en faible quantité,1.5 g,en quantité modérée,,-4%,-5%,-45%,-9%,+6%,+32%,-6%,+9%,+9%,4,-19%,C,-19%,,,,,,,,,,,,
709,Duo de carotte et céleri finement râpées,2253032016862,,['France'],[],[],?,547,2289 kj(547 kcal),12,"0,9",4,"2,6",1,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Pastèque en Morceaux,0206408012663,,['France'],[],[],?,35,146 kj(35 kcal),0,0,"7,3","6,7","0,6",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4304218711595,4304218711595,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,4010355218810,4010355218810,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,citrons - eureka - 500g,8432117900119,['Eureka'],['France'],['citrons'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,500g,,['Filet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2705812002331,2705812002331,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,la pintade aux marrons - William saurin,58481677,['William saurin'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Trio Chou Jambon supérieur et Comté,2283992019481,,['France'],[],[],?,177,741 kj(177 kcal),16,"3,5","2,2","2,1","5,2","1,4","0,56",,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Salades', 'Légumes-feuilles', 'Salades vertes']",,,,,B,,,16 g,en quantité modérée,3.5 g,en quantité modérée,2.1 g,en faible quantité,1.4 g,en quantité modérée,,+200%,+231%,+513%,+754%,-38%,+75%,+130%,+326%,+326%,3,,C,,59.4%,0.0%,0.0%,13.2%,18.9%,8.4%,95,,,,,
717,Sauce amatriciana - Carrefour,8012666043859,['Carrefour'],['France'],[],[],?,137,573 kj(137 kcal),10,"3,4","7,6","5,8","3,3","1,5","0,6",,['en:gluten-free'],,"['Epicerie', 'Sauces']",,,,,,,,10 g,en quantité modérée,3.4 g,en quantité modérée,5.8 g,en quantité modérée,1.5 g,en quantité modérée,,-42%,-42%,-45%,+57%,-23%,-10%,+23%,-38%,-38%,11,-5%,D,-5%,,,,,,,,['Carrefour'],,,,
718,Œufs frais bio - Œufs frais bio de Fred 39500 Champdivers - 6,3770008965010,['Œufs frais bio de Fred 39500 Champdivers'],['France'],[],[],?,?,,?,,?,,?,,,6,"['Bio', 'Bio européen', 'FR-BIO-10']",,"[""Produits d'élevages"", 'Œufs', 'Œufs frais']",,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,91.5%,0.0%,3.5%,2.5%,1.7%,0.8%,51,,,,,
719,0253055027687,0253055027687,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2000000076675,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Milka tender break,7622210863713,['Milka'],['France'],[],[],?,522,2184 kj(522 kcal),28,11,62,39,"5,1","0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,mate fruits rouges - les jardins de Gaia - 100g,58800102,['les jardins de Gaia'],['France'],"['maté vert"",aromes naturels 4% ', 'cassis"",fraise""', 'fruit des bois""', 'framboise""', 'morceaux de framboises', '3%', 'morceaux d fraise""', 'pétales de bleuet""', "" Issu de l'agriculture biologique""]",[],?,0,0 kj(0 kcal),0,0,0,0,?,,,100g,"['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-01', 'Agriculture biologique UE/non UE']","[""sachet papier et plastique compostable pour l'intérieur""]","['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Infusions']",['Brésil'],,,,A,,4,,,,,,,,,,-100%,-100%,-100%,-100%,-100%,-100%,,,,,,,,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,
723,Terrine forestière - Comte de bellou - 246g,2208366020603,['Comte de bellou'],['France'],[],[],?,?,,?,,?,,?,,,246g,,,['Terrines'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Picuezo Asperges vertes le bocal de 185 g net égoutté -,8410268093584,,['France'],"['Asperges vertes', 'eau', 'sel et acidifiant: acide citrique ', 'E-330']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,15,63 kj(15 kcal),"0,3",0,"1,6","1,3","1,4",0,0,185 g,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Légumes tiges', 'Asperges', 'Asperges vertes']",,,,['E330 - Acide citrique'],B,,3,0.3 g,en faible quantité,0 g,en faible quantité,1.3 g,en faible quantité,0 g,en faible quantité,,-32%,-31%,+10%,-100%,-14%,+41%,-30%,-100%,-100%,-5,,A,,87.5%,0.0%,0.0%,5.2%,5.7%,1.5%,80,,,,,
725,Le caramel créMeuh - Quarré de Chocolat,3760246620017,['Quarré de Chocolat'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Lachsforeklenfilets,4008467034855,,"['France', 'Allemagne']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,0259045023615,0259045023615,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,"['FR 63.113.081 CE', 'Clermont-Ferrand (Puy-de-Dôme, France)', 'FR 12.299.001 CE', 'Villefranche-de-Panat (Aveyron, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
