,name,bar_code,categories,labels,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,quantity,packaging,brand,manufacturing,markets,allergens,nova_score,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,ingredients_origins,link,additives,traceability_code,palm_ingredients,brand_owner
810,La Raviole de Giovanni,8016857025341,"['Plats préparés', 'Plats à base de pâtes', 'Pâtes farcies', 'Ravioles']",,['France'],[],[],5.61 g,en quantité modérée,2.61 g,en quantité modérée,1.05 g,en faible quantité,1.99 g,en quantité élevée,?,,284,+12%,1188 kj(284 kcal),+11%,"5,61",-44%,"2,61",-57%,"44,54",+54%,"1,05",-36%,"12,54",+14%,"1,99",+52%,"0,796",+52%,13,+4%,D,+4%,,,,,,,,,,,,,,,,,,,,,,
811,Gnocchi au jambon ru - Stroppa,8016857028014,['Plats préparés'],,['France'],"['DES PÂTES: semoule blé dur', 'oeufs ', '16,6% Ides pâtes', 'eau', ' INGRÉDIENTS DE LA FARCE', '? viande euite ', 'viance de b?uf', 'viande de porc', 'carottes', 'oignons', 'vin', 'sei épices ', '34% de la farce', ']', 'mortadelle [', '22% de la farce', ' porc', 'tripes de porc', 'graisse de porc', 'sel', 'épices', ""arômes' antioxydant E301"", 'E316', ' E25ù conservateur]', 'chapelure ', 'farine de blé tendre T65', 'eau', 'sel', 'jambon cru ', '9% de la farce', ' viande de porc', 'sel', 'agent conservateur E2521', 'ricotta de vache ', 'lactosérum', 'lait de vache', 'crème du lait', 'sel', ""correcteur d'acidité: acide citrique"", 'fromege râpé [lait', 'sel', 'présure', 'agent conservateur ', ""protèine naturelle extraite de l'?uf"", ']', 'bouillon végétal ', 'sel', ""graisse végétale de palme partiellement l'antioxydant butylhydroxyanisol"", 'hydrogénée contenant exhausteur de goût', 'glutamate monosodique', ""extrait de 'evure"", 'extrait de plante', 'légumes', 'céleri ', 'arômes naturels', 'loix de muscade', 'poivre noir', 'cannelle', ' Produit conditionné']","['Non végétalien', 'Non végétarien']",5.61 g,en quantité modérée,2.61 g,en quantité modérée,1.05 g,en faible quantité,2 g,en quantité élevée,?,,284,+76%,1188 kj(284 kcal),+77%,"5,61",-22%,"2,61",+14%,"44,54",+232%,"1,05",-50%,"12,54",+79%,2,+112%,"0,8",+112%,11,+179%,D,+179%,,,['Stroppa'],,,"['Céleri', 'Œufs', 'Lait']",4,,,,,,,,,,,,"['E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E330 - Acide citrique', 'E621 - Glutamate monosodique', '', 'Risque élevé de sur-exposition']",,['Huile de palme'],
812,Gnocchi - Stroppa,8016857040177,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Gnocchi', 'Gnocchi de pommes de terre']","['Bio', 'Sans gluten']",['France'],"['Purée de pommes de terre 85% [eau', 'flocons de pommes de terre* ', 'flocon de pommes de terre* 99,9%', 'extrait de romarin', ' farine de mais*', 'fécule de pommes de terre*', 'sel', 'Saupoudrés de farine de riz*', ' \r* produit biologiques']",[],0.31 g,en faible quantité,0.07 g,en faible quantité,0.16 g,en faible quantité,1.17 g,en quantité modérée,?,,136,-19%,569 kj(136 kcal),-19%,"0,31",-77%,"0,07",-81%,"31,43",-5%,"0,16",-87%,"1,91",-55%,"1,17",+4%,"0,468",+4%,5,+40%,C,+40%,,,['Stroppa'],,,,3,B,46.0%,1.2%,22.2%,18.3%,9.7%,2.6%,97,,,,['E392 - Extrait de romarin'],['LB 7283'],,
813,Gnocchetti All'Aglio Orsino,8016857040207,,"['Bio', 'Bio européen', 'en:gluten-free', 'AB Agriculture Biologique']",['France'],[],[],,,,,,,,,?,,222,,929 kj(222 kcal),,"6,23",,"0,6",,38,,"0,3",,"3,5",,"1,4",,"0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Sauce au Thon - Pralina - 180g (212ml),8016874000048,"['Epicerie', 'Sauces']","['Fabriqué en Italie', 'Sans conservateurs']",['France'],[],[],4.2 g,en quantité modérée,,,,,,,"247,8",-72%,?,,"247,8 kj(59 kcal)",-75%,"4,2",-77%,,,"2,7",-73%,,,"2,7",+0%,,,,,,,,,180 g (212 ml),,['Pralina'],['Italie'],,,,,,,,,,,,,,,,,,
815,Sauce a La Roquette Sauvage,8016874000079,,['Fabriqué en Italie'],['France'],[],[],,,,,,,,,?,,65,,272 kj(65 kcal),,"5,21",,"0,69",,"2,91",,"2,91",,"1,08",,"0,22",,"0,088",,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Sauce Puttanesca - Pralina,8016874004084,"['Epicerie', 'Sauces', 'Sauces tomate', 'Sauces puttanesca', 'en:Tomate sauces']",['Sans conservateurs'],['France'],['PRòûNA ppéûN'],[],4.6 g,en quantité modérée,0.67 g,en faible quantité,2.8 g,en faible quantité,0.1 g,en faible quantité,?,,61,-33%,255 kj(61 kcal),-33%,"4,6",-15%,"0,67",-23%,"2,8",-50%,"2,8",-32%,"1,5",-12%,"0,1",-88%,"0,04",-88%,-1,-144%,A,-144%,,,['Pralina'],,,,,B,48.3%,19.8%,11.8%,11.5%,5.0%,3.5%,91,,,,,,,
817,Crema di pomodori secchi,8016874006118,,,['France'],[],[],,,,,,,,,?,,343,,1435 kj(343 kcal),,"25,9",,"3,89",,"20,64",,"14,59",,"4,69",,"0,44",,"0,176",,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Bruschetta Aux Poivrons,8016874020121,,['Sans conservateurs'],['France'],[],[],,,,,,,,,?,,157,,657 kj(157 kcal),,"12,78",,"2,05",,"6,43",,"6,18",,"0,73",,"1,36",,"0,544",,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Bruschetta Aux Champignons - Pralina,8016874020152,,,['France'],"['thampignons ', '70%', ""huile d'olivet persil"", 'tomates séchées', '! vinaigre de vin blanc', 'sel ', 'l ail', 'arôme de cèpes']",[],,,,,,,,,?,,176,,736 kj(176 kcal),,"16,75",,"2,42",,"2,27",,"1,71",,"2,98",,"1,24",,"0,496",,,,,,,,['Pralina'],,,,,,,,,,,,,,,,,,,
820,Bruschetta Aubergine - Pralina,8016874020213,,,['France'],"['Aubergines ', '61 %', ""huile d'olive"", 'olives vertes', 'moutarde', 'vinaigre de vin blanc ', 'contient sulfites', 'persil', 'ail', 'menthe', 'sel ', '1,01%', ' piment fort']",[],,,,,,,,,?,,217,,908 kj(217 kcal),,"21,72",,"2,88",,"2,64",,"1,89",,"1,7",,"1,01",,"0,404",,,,,,,,['Pralina'],,,"['Moutarde', 'Anhydride sulfureux et sulfites']",,,,,,,,,,,,,,,,
821,RISTORANTE italiano SUGO arrabbiata,8016874030014,,['Sans conservateurs'],['France'],"['Pulpe de tomates', 'tomates purée', ' huile de tournesol', 'persil ail', 'sel', ' piment fort 0', '2% CONSIGLI CY USO: Scaldare il sugo in padella e condire la pasta cotta al dente saltare e servire caldo', ' Aggiungere a piacere del prezzcmolo tritato fresco', ' MODE CYEMPLOI: Il faut réchauffer la sauce dans une casserole et la verser sur les pâtes', 'faire sauter et servir chaude', ' Ajouter du persil frais haché', ' Prodotto senza conservanti', ' Conservare in luogo fresco e asciutto', "" Tenere in frigorrfero dopo l'apertura e consumare entro 5 giorni"", ' Conserve Produit sans conservateurs', ' dans un endroit frais et sec', ' Apres Itouverture garder au réfrigérateur et dans les 5 jours']",[],,,,,,,,,?,,46,,192 kj(46 kcal),,3,,"0,3",,"2,9",,"2,9",,"1,3",,"0,6",,"0,24",,,,,,,,['RISTORANTE Italiano'],,,,,,,,,,,,,,,,,,,
822,Ristorante Italiano Sugo Basilico,8016874030243,,['Sans conservateurs'],['France'],[],[],,,,,,,,,?,,57,,238 kj(57 kcal),,"4,27",,"0,44",,"3,06",,"3,06",,"1,19",,"0,45",,"0,18",,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Ragu'bolognese,8016874030250,,['Fabriqué en Italie'],['France'],[],[],,,,,,,,,?,,80,,335 kj(80 kcal),,"4,2",,"0,8",,7,,"4,6",,"5,5",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Sale Atisale Fino Iodat Marn PLS Sparg,8016926946805,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,,100,,40,,,,,,,,['Atisale'],,,,,,,,,,,,,,,,,,,
825,Il pinguino alla nocciola -,8016953001300,,,['France'],[],[],,,,,,,,,?,,262,,1096 kj(262 kcal),,14,,"7,6",,27,,26,,"5,8",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Il pinguino alla Viola - Pepino,8016953001324,,['Sans gluten'],['France'],"['LAIT concentré sucré', 'eau', 'enrobage de cacao 10% ', 'huile de noix de coco', 'sucre', 'cacao en poudre 1,5%', 'émulsifiant: lécithine de SOJA', 'arômes', 'émulsifiant: E 471', 'stabilisateurs: E 410', 'E 412', 'E 407', 'arômes', 'couleurs: E 120', 'E 133', ' Peut contenir des traces de cacahuete', 'oeuf', 'et autre fruits secs', ' SANS GLUTEN']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien', 'Non végétarien']",,,,,,,,,?,,224,,937 kj(224 kcal),,11,,"8,1",,27,,22,,"4,3",,"0,1",,"0,04",,,,,,,,['Pepino'],,,"['Gluten', 'Lait', 'Soja']",4,,,,,,,,,,,,"['E322i - Lécithine', ""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E410 - Gomme de caroube', 'E412 - Gomme de guar', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E120 - Acide carminique', 'E133 - Bleu brillant FCF', '', 'Risque modéré de sur-exposition']",,,
827,Lasagne al Ragù di soia,8016979522735,,"['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'IT-BIO-007']",['France'],[],"['Végétalien', 'Végétarien']",,,,,,,,,?,,127,,531 kj(127 kcal),,19,,"0,7",,17,,"3,4",,"2,5",,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,
828,8017015114150,8017015114150,,,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,8017015834157,8017015834157,,,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Snack Sticks Goût Sésame - Proti Fibre,8017054006928,,,"['France', 'Italie']",[],[],,,,,,,,,?,,376,,1573 kj(376 kcal),,"7,2",,"1,4",,31,,"1,7",,37,,"2,3",,"0,92",,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Carbo Drive,8017054008793,,,"['France', 'Italie']",[],[],,,,,,,,,?,,381,,1594 kj(381 kcal),,0,,0,,97,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Farfalle Rigate Tricolore Fattora,8017070003017,,,"['France', 'Italie']",[],[],,,,,,,,,?,,363,,1519 kj(363 kcal),,"1,5",,"0,6",,"73,5",,"2,1",,13,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Foglie D'autunno Fattora,8017070361155,,,"['France', 'Italie']",[],[],,,,,,,,,?,,363,,1519 kj(363 kcal),,"1,5",,"0,6",,"73,5",,"2,1",,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Focaccia,8017070742213,,,"['France', 'Italie']",[],[],,,,,,,,,?,,130,,544 kj(130 kcal),,"12,2",,"2,1",,"66,5",,"2,4",,"9,8",,"3,2",,"1,28",,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Mini Bruschetta Oignons Fromage FATTORA,8017070742336,,,"['France', 'Italie']",[],[],,,,,,,,,?,,442,,1849 kj(442 kcal),,"14,5",,"2,2",,66,,"3,5",,"10,4",,"2,6",,"1,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Biscoito Salgado Tradicional Don Peppino,8017070742497,,['Contient du gluten'],"['France', 'Italie']","['Farine de blé tendre', ""huile de grignons d'olive"", ""huile d'olive vierge extra italien 3"", '5%', 'sel', 'malt de froment', 'levure de bière']",[],,,,,,,,,?,,438,,1833 kj(438 kcal),,12,,3,,0,,0,,"9,1",,"2,5",,1,,,,,,,,['Don Peppino'],,,['Gluten'],,,,,,,,,,,,,,,,
837,Lasanha,8017070744743,,,"['France', 'Italie']",[],[],,,,,,,,,?,,284,,1188 kj(284 kcal),,"1,2",,"0,5",,"58,1",,"1,8",,"9,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Friggitelli Grigliati,8017104010165,,,"['France', 'Italie']",[],[],,,,,,,,,?,,42,,176 kj(42 kcal),,"0,1",,0,,"7,6",,"7,6",,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Marmelade d'orange sanguine de Sicile 370g,8017139100046,,,"['France', 'Italie']",[],[],,,,,,,,,?,,252,,1054 kj(252 kcal),,"0,3",,0,,60,,58,,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Confiture groseilles bio - Fattoria Sicilsole,8017139100954,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Petit-déjeuners', 'Fruits et produits dérivés', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de fruits rouges', 'Confitures de groseilles']",['Bio'],"['France', 'Italie']","['GROSEILLES BIO', 'SUCRE DE CANNE BIO', 'GELIFIANT: PECTINE DE FRUITS - ACIDIFIANT: ACIDE CITRIQUE']","['Sans huile de palme', 'Végétalien', 'Végétarien']",0.3 g,en faible quantité,0 g,en faible quantité,54 g,en quantité élevée,,,?,,247,+10%,1033 kj(247 kcal),+9%,"0,3",+35%,0,-100%,60,+11%,54,+4%,"0,8",+50%,,,,,,,,,,,['Fattoria Sicilsole'],,,,4,D,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,,,,"['E440 - Pectines', 'E330 - Acide citrique']",,,
841,Lumache - Benedetto Cavalieri,8017145300003,,['Fabriqué en Italie'],"['France', 'Italie']","['* INFORMAZIONI PER IL CONSUM uesto stabilimentofu inaugurato nel 1918 Benedetto Cavalieri col preciso intento di pro qualità', ' La tradizione di famiglia continua e I presentiamo con orgoglio è prodotta ancora og stabilimento', 'opportunamente ristrutturato', 'per stesso metodo originale definito ""Delicato\' impastatura e pressatura', 'lenta trafilatura ed bassa temperatura', ' Questo assic pasta la sua tipica gustosità', 'la s assolutamente natura conservazione dei preziosi v e nutritivi del bu proteine vegetali e carboil base della Dieta INFORMAZIONI NUTRIZIONALI ', 'VALORI ME AVERAGE NUTRITION VALUES FOR DURCHSCHNITTLICHE NÂHRWERTE Pl']",[],,,,,,,,,?,,355,,1485 kj(355 kcal),,"1,5",,"0,3",,"71,5",,"3,6",,"12,5",,0,,0,,,,,,,,['Benedetto Cavalieri'],,,,,,,,,,,,,,,,,,,
842,Alberelli Glassa Al Cacao - Fimardolci - 200g,8017172051268,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits au chocolat', 'Biscuits au chocolat noir']",['Fabriqué en Italie'],"['France', 'Italie']","['Farine de FROMENT', 'margarine ', 'huiles et graisses végétales ', 'palme', 'colza', ""émulsifiant : mono - et diglycérides d'acides gras"", 'lécithine de SOJA', ""régulateurs d'acidité : acide citrique"", 'sucre', ""jaune d'ŒUF pasteurisé"", 'BEURRE', 'amidon de BLÉ', 'maïs', 'sel', 'arômes', ' Glace de cacao ', '20 %', ' : sucre', 'graisses végétales ', 'palmiste', 'cacao maigre en poudre ', '15 %', 'émulsifiant : lécithine de SOJA', 'arômes']","['Huile de palme', 'Non végétalien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,200 g,"['Sachet', 'Plastique']",['Fimardolci'],,,"['Œufs', 'Gluten', 'Lait', 'Soja']",4,D,84.4%,9.1%,2.7%,2.2%,1.6%,0.0%,46,Alberelli Glassa Al Cacao - Gli' Alberelli,['Italie'],,"[""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E322i - Lécithine', 'E330 - Acide citrique']",,,
843,Gli' Alberelli - Fimardolci - 200g,8017172055921,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux', 'Pâtisseries']",['Fabriqué en Italie'],"['France', 'Italie']","['Farine de FROMENT', 'margarine ', 'huiles et graisses végétales ', 'palme', 'colza', ""émulsifiant : mono - et diglycérides d'acides gras"", 'lécithine de SOJA', ""régulateurs  d'acidité : acide citrique"", 'sucre', 'OEUFS pasteurisés', 'BEURRE', 'cacao en poudre', 'miel', 'amidon de maïs', 'sel', 'arômes', ' Glace de LAIT ', '20 %', ' : sucre', 'graisses végétales fractionnées ', 'palmiste', 'LAIT écrémé en poudre ', '8 %', 'LACTOSE', 'farine de riz', 'maltodextrine', 'émulsifiant : lécithine de SOJA', 'arômes', 'agent de revêtement : cire de carnauba']","['Huile de palme', 'Non végétalien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,200 g,"['Plastique', 'Sachet', 'Carton']",['Fimardolci'],['Italie'],,"['Œufs', 'Gluten', 'Lait', 'Soja']",4,,,,,,,,,Gli' Alberelli Glassa al Latte,,,"[""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E322i - Lécithine', 'E330 - Acide citrique', 'E903 - Cire de carnauba']",,['Huile de palme'],
844,CANNOLINI SICILIENS AUX NOISETTES X7,8017172106401,,,"['France', 'Italie']",[],[],,,,,,,,,?,,500,,2092 kj(500 kcal),,24,,"4,4",,65,,43,,"4,4",,"0,38",,"0,152",,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Grissini Rubata - unica - 400g,8017199702921,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Gressins']",,"['France', 'Italie']","['farine de blé,huile de tournesol,sel ,levure,farine de froment au Malte']","['Sans huile de palme', 'Végétalien', 'Végétarien']",12.2 g,en quantité modérée,4.8 g,en quantité modérée,2.5 g,en faible quantité,2.15 g,en quantité élevée,?,,426,+1%,1782 kj(426 kcal),+1%,"12,2",+13%,"4,8",+112%,"67,3",+1%,"2,5",0%,"10,1",-11%,"2,15",+13%,"0,86",+13%,14,+9%,D,+9%,400g,['emballage plastique'],['Unica'],['Torino'],['Leclerc'],['Gluten'],3,B,58.5%,23.6%,10.3%,6.6%,0.9%,0.0%,93,,['Italie'],,,,,
846,"Grantortelli , Funghi Porcini",8017268123732,,,"['France', 'Italie']",[],[],,,,,,,,,?,,231,,967 kj(231 kcal),,"5,9",,"2,7",,33,,"1,4",,11,,"1,5",,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Girasoli gamberetti e zucchine,8017268123879,,,"['France', 'Italie']",[],[],,,,,,,,,?,,238,,996 kj(238 kcal),,10,,"3,4",,22,,"1,3",,14,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Ravioli Ricotta e Spinachi - Brema,8017268125255,,,"['France', 'Italie']","['semoule de BLÉ dur', 'ricotta ', '18%', ' ', 'LACTOSÉRUM', 'sel', ""correcteur d'acidité: E270"", '?UFS ', '1 8%', 'épinards ', '4,5%', 'flocons de pommes de terre ', 'pommes de terre déshydratèes', 'émulsifiant: E471', 'chapelure ', 'farine de BLEI', 'levure', 'sel', 'eau', 'huile de tournesol', 'LACTOSÉRUM en poudre', 'fromage Grana Padano ', 'LAIT', 'sel', 'présure', 'conservateur: El 105', 'arôme', ' Peut contenir traces de: POISSONS', 'CRUSTACÉS', 'PALOURDES', 'FRUITS À COQUE', 'SESAMÉ et SOJA', ' Produit']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien', 'Non végétarien']",,,,,,,,,?,,274,,1146 kj(274 kcal),,"7,9",,"3,4",,39,,"1,8",,11,,"0,67",,"0,268",,,,,,,,['Brema'],,,"['Crustacés', 'Poisson', 'Gluten', 'Lait', 'Graines de sésame', 'Soja']",4,,,,,,,,,,,,"['E270 - Acide lactique', ""E471 - Mono- et diglycérides d'acides gras alimentaires""]",,,
849,Baba Au Limoncello,8017300612019,,,"['France', 'Italie']",[],[],,,,,,,,,?,,250,,1046 kj(250 kcal),,"5,29",,"2,12",,39,,19,,"3,1",,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Panzerotti au citron,8017377004052,,,"['France', 'Italie']",[],[],,,,,,,,,?,,403,,1686 kj(403 kcal),,15,,7,,81,,40,,6,,"0,3",,"0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,
851,8017384051087,8017384051087,,,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Mozzarella La Birichina,8017413004008,,,"['France', 'Italie']",[],[],,,,,,,,,?,,215,,900 kj(215 kcal),,15,,"10,3",,"0,5",,"0,5",,18,,"0,3",,"0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Cioccolato artigianale fondente,8017471160203,,,"['France', 'Italie']",[],[],,,,,,,,,?,,576,,2410 kj(576 kcal),,40,,"23,8",,"43,4",,"37,6",,7,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Tegole de la Vallée - Terre d'Italia - 200g,8017471200206,,,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,200g,,"[""Terre d'Italia""]",,,,,,,,,,,,,,,,,,,
855,Pomodori pelati,8017477090108,,,"['France', 'Italie']",[],[],,,,,,,,,?,,23,,96 kj(23 kcal),,"0,5",,0,,3,,3,,"1,2",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Polpa di pomodoro,8017477090399,,,"['France', 'Italie']",[],[],,,,,,,,,?,,23,,96 kj(23 kcal),,"0,5",,0,,3,,3,,"1,2",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
857,"Toscano Brown, Tafel, Vollmilchschokolade - Amedei - 50g",8017490050899,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats au lait']",['Sans colorants'],"['France', 'Italie']",[],[],41 g,en quantité élevée,26 g,en quantité élevée,37 g,en quantité élevée,0.34 g,en quantité modérée,?,,576,+4%,2410 kj(576 kcal),+4%,41,+19%,26,+33%,44,-15%,37,-24%,8,+12%,"0,34",+46%,"0,136",+46%,26,+2%,E,+2%,50 g,,['Amedei'],,,['Soja'],,E,84.1%,11.8%,1.2%,2.5%,0.4%,0.0%,24,,,,,,,
858,Chocolat blanc - Amadei,8017490050936,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats blancs']","['en:gluten-free', 'Sans colorants']","['France', 'Italie']",[],[],41 g,en quantité élevée,27 g,en quantité élevée,19 g,en quantité élevée,0.39 g,en quantité modérée,?,,575,+2%,2406 kj(575 kcal),+2%,41,+14%,27,+25%,42,-21%,19,-62%,"9,3",+39%,"0,39",+52%,"0,156",+52%,22,-18%,E,-18%,,,['Amadei'],,,,,E,91.5%,4.7%,1.2%,2.1%,0.4%,0.0%,24,,,,,,,
859,Frizzante Prosecco - Villa Sandi - 75cl,8017494057030,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins effervescents', 'Vins italiens', 'it:Prosecco']","['Déconseillé aux femmes enceintes', 'it:DOC']","['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,75 cl,"['Bouteille', 'Verre']",['Villa Sandi'],['Italie'],,,,,,,,,,,,,"['Italie', 'Treviso']",,,,,
860,Maionese,8017596005137,,['Sans conservateurs'],"['France', 'Italie']",[],[],,,,,,,,,?,,649,,2715 kj(649 kcal),,71,,"8,4",,"1,1",,"0,7",,"1,4",,"0,9",,"0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,
861,CHINOTTO - Blues,8017596011879,['Boissons'],,"['France', 'Italie']","['ANALCOUCA GASSATA Ingredienti: Acqua', 'zucchero', 'aromi', 'andride carbonica', ' Acidificanti: acido citrico', ' acido ortofosforico', ' Conservante: Pub contenere tracce di SOLFITI']",[],0 g,en faible quantité,0 g,en faible quantité,12.5 g,en quantité élevée,0 g,en faible quantité,?,,50,-11%,209 kj(50 kcal),-13%,0,-100%,0,-100%,"12,5",+11%,"12,5",+32%,0,-100%,0,-100%,0,-100%,16,+109%,E,+109%,,,['Blues'],,,,,,,,,,,,,,,,,,,
862,Antipasto di verdure,8017596012692,,,"['France', 'Italie']",[],[],,,,,,,,,?,,256,,1071 kj(256 kcal),,27,,"3,1",,0,,0,,"0,8",,"2,3",,"0,92",,,,,,,,,,,,,,,,,,,,,,,,,,,
863,8017596013040,8017596013040,,,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,"Fragile, limon e pesca",8017596043054,,,"['France', 'Italie']",[],[],,,,,,,,,?,,170,,711 kj(170 kcal),,"5,9",,5,,"26,1",,"21,4",,"2,5",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Big cioc con mandorle,8017596043887,,,"['France', 'Italie']",[],[],,,,,,,,,?,,329,,1377 kj(329 kcal),,21,,14,,30,,28,,"4,5",,"0,21",,"0,084",,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Infusion - Lester house - 40g,8017596051356,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions']",,"['France', 'Italie']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,40g,,['Lester house'],,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,
867,Stracchino - Land,8017596051394,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']",,"['France', 'Italie']",[],[],24 g,en quantité élevée,16 g,en quantité élevée,1.4 g,en faible quantité,0.8 g,en quantité modérée,?,,284,-14%,1188 kj(284 kcal),-13%,24,-10%,16,-10%,2,+65%,"1,4",+89%,15,-26%,"0,8",-38%,"0,32",-38%,11,-20%,D,-20%,,,['Land'],,,,,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,
868,Tè verde - Blues,8017596051578,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions']",,"['France', 'Italie']",[],[],0 g,en faible quantité,0 g,en faible quantité,8.1 g,en quantité élevée,0 g,en faible quantité,?,,33,+371%,138 kj(33 kcal),+475%,0,-100%,0,-100%,"8,1",+992%,"8,1",+1708%,0,-100%,0,-100%,0,-100%,,,,,,,['Blues'],,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,
