,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,brand,traceability_code,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,markets,nutriment_salt_tr,nutriment_sodium_tr,generic_name,quantity,labels,producer_info,additives,nova_score,packaging,eco_score,categories,manufacturing,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,ingredients_origins,palm_ingredients,allergens,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,link,brand_owner,origin_detail
1525,Lasagnes a la bolognaise,0221045038838,['France'],[],[],?,157,"8,4","10,9",9,,,657 kj(157 kcal),"3,7","3,8",,"0,9","0,36",,,,,,,,D,"['Plats préparés', 'Plats à base de pâtes', 'Lasagnes préparées', 'Lasagnes à la bolognaise']",,,+17%,+38%,-13%,+42%,79.9%,12.1%,2.7%,2.8%,1.5%,1.1%,47,,,,8.4 g,en quantité modérée,3.7 g,en quantité modérée,3.8 g,en faible quantité,0.9 g,en quantité modérée,+18%,+47%,+40%,+14%,+14%,2,-13%,B,-13%,,,
1526,L'extra tendre,2276746029065,['France'],[],[],?,95,"0,6","1,2",21,,"['FR 33.036.001 CE', 'Bazas (Gironde, France)']",397 kj(95 kcal),0,0,,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,Mon escalope milanaise - Royal Bernard,2208928031290,['France'],"['Viande de dinde 65%', 'eau', 'farine de BLE', 'flocons de mais', 'sirop de glucose', 'sel', 'vinaigre', 'levure', 'épices', ""extrait d'épices"", 'amidon de BLE arômes naturels']","['Non végétalien', 'Non végétarien']",?,?,"0,9",15,18,['Royal Bernard'],"['FR 26.088.011 CE', 'Chatuzange-le-Goubet (Drôme, France)']",,,"1,6",,"0,69","0,276",,,"['Viande Française', 'Volaille Française', 'Sans huile de palme', 'Sans conservateurs', 'Nutriscore', 'Nutriscore A', '100% filet']",,,4,"['Barquette plastique', 'film plastique']",C,"['Viandes', 'Préparations de viande', 'Volailles', 'Volailles cuites', 'Dindes', 'Escalopes de dinde', 'Préparations à la dinde', 'Escalopes de dinde à la milanaise', 'Viande de dinde crue']",,,,-93%,+3%,+44%,78.1%,11.6%,2.2%,2.7%,1.1%,4.2%,37,['France'],,['Gluten'],0.9 g,en faible quantité,,,1.6 g,en faible quantité,0.69 g,en quantité modérée,,,-4%,-47%,-47%,,,,,,,
1528,Sucre Rhum,1760508983722,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Caserecce,8057737591501,['France'],[],[],?,309,"1,3",64,"9,3",,,1293 kj(309 kcal),"0,4","1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,Haricots blancs en sauce tomate -,5400189660203,['France'],"['Hancols blanks', 'eau', 'sel', 'sucie', 'puree de tomales', 'arôme']",[],?,105,"0,8",16,6,,,439 kj(105 kcal),"0,1",5,,"0,87","0,348",,,,,,4,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Graines', 'Graines de légumineuses', 'Légumes secs', 'Haricots', 'Haricots blancs']",,,-28%,-22%,-8%,-34%,,,,,,,,,,,0.8 g,en faible quantité,0.1 g,en faible quantité,5 g,en quantité modérée,0.87 g,en quantité modérée,-26%,-59%,+320%,+45%,+45%,2,,B,,,,
1531,Arachide Wasabi,2600287023358,['France'],[],[],?,468,21,56,11,,,1958 kj(468 kcal),"6,8","9,7",,"0,96","0,384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,Baga,3770020564017,['France'],[],[],?,9,"0,5","2,1",0,,,38 kj(9 kcal),0,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,Pavé au poivre - En avant toute !,3517738911517,['France'],[],[],?,?,?,?,?,['En avant toute !'],"['EMB 57032A', 'Ars-sur-Moselle (Moselle, France)', 'FR 57.032.001 CE', 'Ars-sur-Moselle (Moselle, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,Calin Extra 0%,3329770076457,['France'],[],[],?,62,"0,1","7,8","6,5",,,259 kj(62 kcal),"0,1","7,8",,"0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,pavé froment,2099999000328,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Gorgonzola,2480967017453,['France'],[],[],?,319,"27,12",0,"18,8",,,1335 kj(319 kcal),"14,63",0,,"1,88","0,752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,Abricot Sec,2600110022305,['France'],[],[],?,283,"0,5","62,6","3,4",,,1184 kj(283 kcal),"0,02","53,4",,,,,,,,,,,D,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Fruits secs', 'Abricots secs']",,,+8%,+3%,+8%,+10%,45.6%,45.5%,2.7%,4.3%,1.9%,0.0%,38,,,,0.5 g,en faible quantité,0.02 g,en faible quantité,53.4 g,en quantité élevée,,,+8%,-67%,+18%,,,,,,,,,
1538,Lindt Lindor Kugeln Dark 60% Präsentbox,4000539416200,['France'],[],[],?,0,52,34,5,['Lindt'],,0 kj(0 kcal),39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,e-liquide,3004443620167,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,Creme de thon a la brousse bio,3251870006112,['France'],[],[],?,214,17,"5,5","9,2",,,895 kj(214 kcal),"8,9","3,2",,"1,19","0,476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,Pâté de campagne,2062703700784,['France'],[],[],?,333,29,"3,5",15,,,1393 kj(333 kcal),10,"0,9",,3,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,Cônes vanille-chocolat,3410280023328,['France'],[],[],?,263,"11,5","36,8","2,6",,,1100 kj(263 kcal),"9,5","26,9",,"0,15","0,06",,,"['Nutriscore', 'Nutriscore D']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,Rillettes océane,3356990601800,['France'],[],[],?,209,14,"4,1",17,,,874 kj(209 kcal),"3,1","0,7",,"1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,"Bitburger, Radler",4102430023393,['France'],[],[],?,0,?,?,?,,,0 kj(0 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Roses des sables artisanales - Chocolat au lait,3760255301068,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Pudding bourbon vanille,4316268355919,['France'],[],[],?,350,"0,2",85,"0,5",,,1464 kj(350 kcal),0,"0,2",,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,9782841963928,9782841963928,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Hamburge di scottona,8023684032435,['France'],[],[],?,171,"9,37","0,9","20,8",,,715 kj(171 kcal),"4,6","0,02",,"0,47","0,188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Emmental grand cru,0200155020667,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Satyva Strawberry,7427136816276,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,Souris d'agneau au thym,2472629043030,['France'],[],[],?,186,11,2,19,,,778 kj(186 kcal),"0,1","1,1",,"0,99","0,396",,,,,,,,,"['Viandes', ""Viandes d'agneau"", ""Souris d'agneau"", ""Souris d'agneau au thym""]",,,-12%,+33%,+37%,-6%,,,,,,,,,,,11 g,en quantité modérée,0.1 g,en faible quantité,1.1 g,en faible quantité,0.99 g,en quantité modérée,-12%,-95%,+47%,+12%,+12%,1,-63%,B,-63%,,,
1552,Pecorino Sardo DOP maturo,8017596101105,['France'],[],[],?,400,32,0,28,,,1674 kj(400 kcal),18,0,,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Isolate zero - CFM,5019705927609,['France'],[],[],?,?,?,?,?,['CFM'],,,,,,,,,,,,,,,,['Compléments alimentaires'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Chiktaye de poulet,3440490020107,['France'],[],[],?,132,"7,8","1,8","13,2",,,552 kj(132 kcal),"1,98","1,5",,"1,86","0,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,4891599469608,4891599469608,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,Pain céréales et graines,3289667192007,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Mayonnaise Haute fermetée,3606521032406,['France'],[],[],?,648,70,"2,8","0,9",,,2711 kj(648 kcal),"5,9","2,5",,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,Jambon supérieur,3434100004496,['France'],[],[],?,101,2,"0,8",20,,,423 kj(101 kcal),"0,8","0,7",,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Groooog Réveil,3770007380944,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,Confiture de peches de vigne de la vallée du Rhône - U,4300257210761,['France'],[],[],?,?,?,?,?,['U'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,Sauce Bolognaise viande rotie,3424150010110,['France'],[],[],?,200,1,1,1,,,837 kj(200 kcal),1,1,,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,Belvita,83317668,['France'],[],[],?,364,10,62,"4,8",,,1523 kj(364 kcal),"0,9",18,,"0,62","0,248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,Porc Travers à griller,0204348056280,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,Sel fin de guerande,3760012409952,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Madeleines,8425742011022,['France'],[],[],?,366.7,"21,9","61,9","6,49",,,1534 kj(366 kcal),"2,87","35,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,Gigot d’agneau a rotir,2258940014580,['France'],[],[],?,128,"5,1","0,5",20,,,536 kj(128 kcal),"1,9",0,,"0,12","0,048",,,,,,,,,"['Viandes', ""Viandes d'agneau""]",,,-15%,-28%,-62%,+6%,,,,,,,,,,,5.1 g,en quantité modérée,1.9 g,en quantité modérée,0 g,en faible quantité,0.12 g,en faible quantité,-14%,-30%,-100%,-88%,-88%,-3,-207%,A,-207%,,,
1567,Blanc de Poulet - Harissa - Halal - Fleury Michon - 120g,3302740046636,['France'],"['Filet de poulet', 'sel', 'harissa 0,4% ', 'carvi', 'chili', 'coriandre', 'cumin', 'ail', 'sel', 'poivron rouge 0,4 %', 'concentrés ', 'betterave', 'blette', 'carotte', 'céleri', 'dextrose de maïs', 'antioxydant : ascorbate de sodium', 'ferments']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",428,?,"1,7","0,5",21,['Fleury Michon'],,428 kj(102 kcal),"0,4","0,5",,"1,8","0,72",,120 g,"['Halal', 'Nutriscore', 'Nutriscore C']",,['E301 - Ascorbate de sodium'],4,"['Barquette', 'Film en plastique']",,,,,,,,,,,,,,,,,,['Céleri'],,,,,,,,,,,,,,,,,,,,
1568,Kebab de Poulet - Halal - Fleury Michon - 250g,3302740046650,['France'],"['Haut de cuisse de poulet 97%', 'antioxydants : lactate de potassium -\xa0ascorbate de sodium', 'sel', 'épices', 'dextrose de maïs', 'plantes aromatiques', 'jus concentrés ', 'betterave', 'blette', 'carotte', 'céleri', 'ail', 'colorant : extrait de paprika', 'ferments']","['Non végétalien', 'Non végétarien']",670,?,"9,6","0,5",18,['Fleury Michon'],,670 kj(160 kcal),"2,6","0,5",,"1,8","0,72",,250 g,"['Halal', 'Nutriscore', 'Nutriscore C']",,"['E326 - Lactate de potassium', 'E160c - Extrait de paprika']",4,"['Barquette', 'Film en plastique']",,,,,,,,,,,,,,,,,,['Céleri'],,,,,,,,,,,,,,,,,,,,
1569,Chicorée Café - Planteurs des Tropiques - 250g,32503902597701,['France'],"['CHICORÉE CAFÉ SOLUBLES OINGRÉDIENTS:chicorée soluble 60%', 'café soluble 40%', ' INFORMATIONS:']",[],?,?,?,?,?,['Planteurs des Tropiques'],,,,,,,,,250 g,,,,1,['Aluminium'],E,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons instantanées', 'Chicorée et café en poudre soluble']",,,,,,,78.8%,9.8%,6.8%,3.1%,1.4%,0.0%,25,,,,,,,,,,,,,,,,,,,,,,,
1570,3336590151035,3336590151035,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Suze,3047102189070,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Electrolyte Supplement Tablets,0811660020631,['France'],[],[],?,0,?,?,?,,,0 kj(0 kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,Chanoine frères 1730,3416185017561,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,Panino dolce all'uvetta,8006073501170,['France'],[],[],?,366,"12,9","54,9","7,6",,,1531 kj(366 kcal),5,"10,5",,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,EAT NATURAL fruits & nut bars cashew & blueberry,5013803991197,['France'],[],[],?,485,"26,3","53,6","6,4",,,2029 kj(485 kcal),"18,6","35,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,Tranches saveur Emmental - Violife - 200g,5202390024214,"['Belgique', 'France', 'Allemagne', 'Espagne']","['Eau', 'huile de noix de coco ', '23%', 'amidon modifié ', 'E1404', 'amidon', 'sel de mer', 'concentré de jus de pomme', ""arôme naturel d'emmental"", ""extrait d'olive"", 'colorant', 'vitamine B12']","['Végétalien', 'Végétarien']",1226,295,23,22,0,['Violife'],,1226 kj(295 kcal),21,"0,7","['Colruyt', 'Carrefour', 'Edeka', 'Delhaize', 'Amazon', 'Match', 'Cora']",2,"0,8",,200 g,"['Végétarien', 'Kascher', 'Sans gluten', 'Végétalien', 'Halal', 'Sans lactose', 'Sans huile de palme', 'Sans conservateurs', 'Sans soja']",,"['E14XX - Amidons modifiés', 'E1404 - Amidon oxydé']",4,['mixed plastic-bag'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Substituts du fromage']",['Grèce'],+8%,+7%,+5%,+33%,-100%,,,,,,,,,,,23 g,en quantité élevée,21 g,en quantité élevée,0.7 g,en faible quantité,2 g,en quantité élevée,+7%,+28%,+19%,+16%,+16%,21,+14%,E,+14%,https://violifefoods.com/fr/,,
1577,Cinzano Spritz sans alcool 75cl,3047102301724,['France'],[],[],?,19.5,0,"4,9",0,,,82 kj(19 kcal),0,"3,8",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Melange gourmand,2600271012535,['France'],[],[],?,566,20,34,16,,,2368 kj(566 kcal),16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,frites - Excellence - 10kg,5412873062828,['France'],[],[],?,?,?,?,?,['Excellence'],,,,,,,,,10 kg,['Point Vert'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,Peperoncino frantumato,8003240091373,['France'],[],[],?,?,?,?,?,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,Donuts,0201806016077,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Bio-activ Herbata Zielona Z Owocem Pigwy 100G,5905548350295,['France'],[],[],?,1,0,0,0,,,4 kj(1 kcal),0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,Crémeux Ail & Fines Herbes à tartiner - Violife - 150g,5202390021510,"['Belgique', 'France', 'Allemagne', 'Espagne']","['Eau', 'huile de noix de coco ', '20%', 'amidon', 'sel de mer', 'ail', 'fines herbes ', 'ciboulette', 'persil', ""correcteur d'acidité : "", 'lactate de sodium', 'glucono delta lactone', 'épaississant : gomme guar', 'arôme naturel de poivre', 'arômes naturels', ""extrait d'olive"", 'vitamine B12']","['Sans huile de palme', 'Végétalien', 'Végétarien']",881,213,20,8,"0,2",['Violife'],,881 kj(213 kcal),18,"0,2","['Carrefour', 'Amazon', 'Delhaize', 'Colruyt', 'Edeka', 'Match', 'Cora']","2,2","0,88",,150 g,"['Végétarien', 'Kascher', 'Sans gluten', 'Végétalien', 'Halal', 'Sans lactose', 'Sans huile de palme', 'Sans conservateurs', 'Sans soja']",,"['E325 - Lactate de sodium', 'E575 - Glucono-delta-lactone', 'E412 - Gomme de guar']",4,['mixed plastic-bag'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Produits à tartiner salés', 'Substituts du fromage']",['Grèce'],-23%,-23%,-9%,-52%,-92%,,,,,,,,,,,20 g,en quantité modérée,18 g,en quantité élevée,0.2 g,en faible quantité,2.2 g,en quantité élevée,-23%,+10%,-66%,+27%,+27%,21,+14%,E,+14%,,,
1584,Filet mignon de porc,2277680010904,['France'],[],[],?,123,"4,2","0,5",21,,,515 kj(123 kcal),"1,7","0,5",,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,Gaufres de Lièges - O\'tera,2099999000175,['France'],[],[],?,?,?,?,?,"[""O\\'tera""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,Zenzero in polvere - Vivibio,8032077010509,['France'],[],[],?,331,"3,6",65,8,['Vivibio'],,1385 kj(331 kcal),1,"6,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,Fusilli Super N.86,8007255060850,['France'],[],[],?,360,"1,4","73,2","12,2",,,1506 kj(360 kcal),"0,4","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,le ch'ti filet,2633711035030,['France'],[],[],?,?,?,?,?,,,,,,,,,,,"['Nutriscore', 'Nutriscore B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,la brandade de morue - Briau - 4kg,3571495140481,['France'],[],[],?,?,?,?,?,"['Briau', 'Maison Briau']","['FR 47.091.026 CE', 'Estillac (Lot-et-Garonne, France)']",,,,,,,,4 kg,"['Nutriscore', 'Nutriscore A']",,,,"['Frais', 'Sous atmosphère protectrice']",E,"['Plats préparés', 'Plats préparés au poisson', 'Brandades de morue']",,,,,,,90.1%,2.6%,1.1%,5.1%,0.6%,0.4%,21,,,,,,,,,,,,,,,,,,,,,,,
1590,Gros rochers à la noix de coco,3286790110205,['France'],[],[],?,443,24,49,"5,8",,,1854 kj(443 kcal),21,37,,"0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,Limonade du jura,3573475001010,['France'],[],[],?,35,0,"8,8",0,,,146 kj(35 kcal),0,"8,8",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Escalope de dinde,2600141015871,['France'],[],[],?,109,"0,8","0,5",25,,,456 kj(109 kcal),"0,4","0,5",,"0,1","0,04",,,,,,,,D,"['Viandes', 'Volailles', 'Dindes', 'Escalopes de dinde']",,,-10%,-39%,-83%,+9%,84.3%,9.9%,2.2%,2.3%,1.1%,0.3%,37,,,,0.8 g,en faible quantité,0.4 g,en faible quantité,0.5 g,en faible quantité,0.1 g,en faible quantité,-10%,-1%,-35%,-82%,-82%,-4,,A,,,,
1593,Fruits déshydratés,2600304025785,['France'],[],[],?,344,0,85,0,,,1439 kj(344 kcal),0,72,,"0,55","0,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Miel d acacia de france,3491560201124,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,Boite pour chien,5425039484051,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Biscuit écorces de citron confites et pavot,3770013545955,['France'],[],[],?,477,20,66,"6,7",,,1996 kj(477 kcal),"2,4",26,,"0,41","0,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,Gommes,080006408734001,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Moka bio équitable - Cafés Savina,3760049371413,['France'],[],[],?,?,?,?,?,['Cafés Savina'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Confiture bio au miel et cerise,3760115099975,['France'],[],[],?,222,"0,2","53,8","0,7",,,929 kj(222 kcal),"0,1","53,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,Stiratini grano duro,8002333011991,['France'],[],[],?,435,12,68,12,,,1820 kj(435 kcal),2,"3,2",,"1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Polaretti tropical,8002267025187,['France'],[],[],?,85,0,"21,2","0,1",,,356 kj(85 kcal),0,"14,4",,"0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,Banane,0207210013459,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Préparation pour wok de bœuf teriyaki soja miel - Maggi,30182172,['France'],[],[],?,226,"10,5",29,"3,4",['Maggi'],,946 kj(226 kcal),"1,5","22,7",,"4,9","1,96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,Colorant alimentaire en poudre noir,3700392490737,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,Garzellino Bianco Frizz. Amab. CL. 75,8001929100316,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,Macaron Caramel,,['France'],[],[],?,426,25,42,"7,5",,,1782 kj(426 kcal),11,39,,"0,27","0,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,Saumon fumé,2483026055236,['France'],[],[],?,152,"7,01",2,"22,54",,"['FR 35.054.001 CE', 'Chanteloup (Ille-et-Vilaine, France)']",636 kj(152 kcal),2,0,,"2,63","1,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,Arrosticino di ovino adulto,8019784891010,['France'],[],[],?,157,"8,57","0,59","19,48",,,657 kj(157 kcal),"0,35","0,59",,"19,48","7,792",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,Pain à la vapeur,8051566831920,['France'],[],[],?,284,"3,1",58,"6,1",,,1188 kj(284 kcal),"1,3","2,3",,"0,18","0,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,Curcuma moulu,3700451794226,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,Pavés marinés Lidl,4056489362357,['France'],[],[],?,111,"3,1","0,7",20,,,464 kj(111 kcal),"1,1",0,,"0,54","0,216",,,"['Nutriscore', 'Nutriscore A']",,,,"['Barquette', 'Film en plastique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Salade bretonne,0250103019427,['France'],[],[],?,131,"8,6","9,1","3,2",,,548 kj(131 kcal),"0,7","0,9",,"0,55","0,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Kéfir de Fruit fleurs de lavande,3770013080067,['France'],[],[],?,12,0,3,0,,,50 kj(12 kcal),0,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,Poisson au chocolat,3421371530274,['France'],[],[],?,573,38,51,"6,5",,,2397 kj(573 kcal),24,50,,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,Pilons de poulet,0225343019940,['France'],[],[],?,?,?,?,?,,"['FR 30.233.001 CE', 'Saint-Bauzély (Gard, France)']",,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
