,name,bar_code,eco_score,categories,traceability_code,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,brand,labels,quantity,packaging,additives,nova_score,ingredients_origins,markets,generic_name,manufacturing,allergens,link,palm_ingredients,origin_detail
1189,"Steak haché -  - 0,270",2800086002701,,"['Viandes', 'Bœuf', 'Steaks', 'Steaks de bœuf', 'Steaks hachés', 'Steaks de bœuf hachés', 'Steak haché de bœuf à 5% de matières grasses']","['FR 85.062.001 CE', 'Châteauneuf (Vendée, France)']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE', 'FR-BIO-01', 'Point Vert', 'AB Agriculture Biologique']","0,270",,,,,,,,,,,
1190,Grissini,9002859111013,,,,['France'],[],[],,,,,,,,,?,,427,,1787 kj(427 kcal),,11,,4,,68,,"1,4",,12,,2,,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Evelina,3346610045619,,,"['EMB 24519A', 'Sarlande (Dordogne, France)']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Poudre compelte mass Vanilla,5055950612013,,,,['France'],[],[],,,,,,,,,?,,399,,1669 kj(399 kcal),,"6,6",,"3,1",,49,,"1,3",,30,,"0,52",,"0,208",,,,,,,,,,,,,,,,,,,,,,,,,,
1193,Spaghetti,9048450015008,,,,['France'],[],[],,,,,,,,,?,,365,,1527 kj(365 kcal),,2,,"0,35",,72,,"3,7",,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Bean Medley,0067800002634,,,,['France'],[],[],,,,,,,,,?,,130,,544 kj(130 kcal),,1,,"0,3",,23,,1,,8,,"0,37",,"0,148",,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Orange juice,8690558030004,,,,['France'],[],[],,,,,,,,,?,,192,,803 kj(192 kcal),,0,,0,,"10,5",,"8,3",,0,,"0,6",,"0,24",,,,,,,,,,,,,,,,,,,,,,,,,,
1196,Cake artisanal,3543931401067,,,,['France'],[],[],,,,,,,,,?,,350,,1464 kj(350 kcal),,8,,"3,7",,64,,"22,4",,"5,4",,"0,9",,"0,36",,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Chips à l’Ancienne - Lay's - 370g,3168930163879,B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Snacks', 'Céréales et pommes de terre', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Chips de pommes de terre', ""Chips à l'ancienne""]",,['France'],[],[],35 g,en quantité élevée,4.3 g,en quantité modérée,0.5 g,en faible quantité,1.1 g,en quantité modérée,2250,-4%,540,-3%,2250 kj(540 kcal),-3%,35,-5%,"4,3",+31%,54,+10%,"0,5",-29%,"6,2",+10%,"1,1",-17%,"0,44",-17%,10,-14%,C,-14%,62.4%,19.7%,7.4%,7.2%,3.4%,0.0%,78,"[""Lay's""]",,370 g,"['Sachet', 'Plastique']",,,,,,,,,,
1198,Filet de Merlan,2812714057076,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Turkish delight,4260637861115,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Loukoums']",,['France'],[],[],45 g,en quantité élevée,0 g,en faible quantité,6.5 g,en quantité modérée,0 g,en faible quantité,?,,1500,+324%,6276 kj(1500 kcal),+324%,45,+2184%,0,-100%,29,-65%,"6,5",-90%,19,+1873%,0,-100%,0,-100%,11,-18%,D,-18%,,,,,,,,,,,,,,,,,,,,,
1200,Fagotines,3770003996071,,,,['France'],[],[],,,,,,,,,?,,464,,1941 kj(464 kcal),,22,,11,,60,,25,,"5,4",,"0,97",,"0,388",,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Daifuku sésame noir,3770013958229,,,,['France'],[],[],,,,,,,,,?,,243,,1017 kj(243 kcal),,"5,2",,"0,69",,"44,3",,"26,7",,"2,9",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,
1202,Miel de forêt,3770013200120,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,0,,?,,0,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Mini twist crisp au miel,6935820212712,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Sirop d'agave,3088542506003,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Halter orange sans sucres,7610114002598,,,,['France'],[],[],,,,,,,,,?,,239,,1000 kj(239 kcal),,0,,0,,97,,"0,5",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,Fusilli,02852553,,,,['France'],[],[],,,,,,,,,?,,365,,1527 kj(365 kcal),,"6,1",,"0,9",,51,,"3,1",,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,Croissant farcito crema pasticcera,8052780970280,,,,['France'],[],[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"16,5",,"7,2",,"53,7",,"22,3",,"6,1",,"0,4",,"0,16",,,,,,,,,,,,,,,,,,,,,,,,,,
1208,"Lieu, boulgour epinards et tahini - Seazon",3701456307954,,,,['France'],[],[],,,,,,,,,?,,99,,414 kj(99 kcal),,4,,2,,7,,0,,8,,1,,"0,4",,,,,,,,,,,,,['Seazon'],,,,,,,,,,,,,
1209,Huek black edition,5060495116520,,,,['France'],[],[],,,,,,,,,?,,442,,1849 kj(442 kcal),,19,,"2,6",,19,,5,,44,,"0,93",,"0,372",,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Hot dog,8004248006000,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Champignons parfumés 3-4cm,1111111002278,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,"Bihophar Gelee Royale In Blütenhonig (1,60 Eur / 100 G)",40555799,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Haricots de la mer au naturel,3309931000019,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,Misto funghi,80629603,,,,['France'],[],[],,,,,,,,,?,,80,,335 kj(80 kcal),,7,,"0,8",,"1,6",,"0,5",,"2,7",,2,,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,
1215,Manchego,2441849031097,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Lollibomi,5949093507193,,,,['France'],[],[],,,,,,,,,?,,45,,188 kj(45 kcal),,"0,1",,"0,1",,10,,10,,"0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,Green Up - lait d amande et noisettes,3226219013335,,,,['France'],[],[],,,,,,,,,?,,486,,2033 kj(486 kcal),,22,,"3,9",,63,,22,,"7,1",,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,,
1218,Couscous,7318690090601,,,,['France'],[],[],,,,,,,,,?,,350,,1464 kj(350 kcal),,"1,5",,"0,5",,70,,"2,5",,12,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,Miracoli Spaghetti Italiano,4002359670466,,,,['France'],[],[],,,,,,,,,?,,108,,452 kj(108 kcal),,"0,7",,"0,3",,"20,4",,"2,2",,"4,4",,"0,58",,"0,232",,,,,,,,,,,,,,,,,,,,,,,,,,
1220,Danette pistache,5420009701824,,,,['France'],[],[],,,,,,,,,?,,15,,63 kj(15 kcal),,2,,0,,36,,24,,0,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,riz à la cantonaise - Monoprix - 300g,3350033793712,C,"['Plats préparés', 'Céréales préparées', 'Riz préparés', 'Riz cantonais']","['FR 84.007.0203 CE', 'Avignon (Vaucluse, France)', 'EMB 84007W', 'Avignon (Vaucluse, France)']",['France'],"['Riz cuit 55% ', ' eau', 'riz', ' - omelette 11% ', 'OEUFS 8%', 'eau', 'farine de BLÉ', 'arôme naturel de curcuma', 'jus de citron', 'sel', 'épaississant : gomme de xanthane', 'poivre', ' - petit poids 9% - jambon cuit supérieur fumé 9% [ jambon de porc 8% ', 'origine France', 'eau', 'sel', 'sirop de glucose', 'arôme naturels', 'bouillon de légumes ', 'blette déshydratée', 'carotte déshydratée', ""ferments] - oignons 7% - huile de tournesol - champignon noir 2% - sucre - sel - vinaigre d'alcool - pulpe d'ail - huile de SÉSAME grillé - stabilisant : bicarbonate de sodium""]","['Non végétalien', 'Non végétarien']",4.4 g,en quantité modérée,0.8 g,en faible quantité,1.8 g,en faible quantité,1.3 g,en quantité modérée,591,-10%,141,-10%,591 kj(141 kcal),-10%,"4,4",+11%,"0,8",+17%,19,-20%,"1,8",+43%,"5,6",+6%,"1,3",+33%,"0,52",+33%,2,-13%,B,-13%,69.5%,13.6%,6.2%,6.3%,2.6%,1.8%,69,['Monoprix'],"['Viande Française', 'Viande Porcine Française']",300 g,"['barquette plastique', 'film plastique']","['E415 - Gomme xanthane', 'E500ii - Carbonate acide de sodium']",4,,['Monoprix'],,,"['Œufs', 'Gluten', 'Graines de sésame']",,,
1222,Legumio,70730517,,,,['France'],[],[],,,,,,,,,?,,340,,1423 kj(340 kcal),,"1,5",,"0,3",,"55,6",,"2,4",,22,,,,,,,,,,,,,,,,,,"['Nutriscore', 'Nutriscore A']",,,,,,,,,,,,
1223,Cuisse de poulet,2487394018176,,,"['FR 72.264.002 CE', 'Sablé-sur-Sarthe (Sarthe, France)']",['France'],[],[],,,,,,,,,?,,171,,715 kj(171 kcal),,11,,"3,2",,"3,2",,0,,18,,"0,22",,"0,088",,,,,,,,,,,,,,"['Nutriscore', 'Nutriscore A']",,['Film en plastique'],,,,,,,,,,
1224,Huile D'olive,20264178,,,,['France'],[],[],,,,,,,,,?,,824,,3448 kj(824 kcal),,"91,6",,"13,7",,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,Courge,2803074009713,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Romaine,8436021551313,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,"Couscous de ble complet, raisins secs, carottes, menthe",3770013010972,,,,['France'],[],[],,,,,,,,,?,,1467,,6138 kj(1467 kcal),,"2,2",,"0,4",,"66,5",,8,,"1,5",,"1,1",,"0,44",,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,
1228,Tomate,3000047048680,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,Escalope de dinde,0217752015743,D,"['Viandes', 'Volailles', 'Dindes', 'Escalopes de dinde']","['FR 72.264.002 CE', 'Sablé-sur-Sarthe (Sarthe, France)']",['France'],[],[],5.9 g,en quantité modérée,1.4 g,en faible quantité,0 g,en faible quantité,0.19 g,en faible quantité,?,,137,+13%,573 kj(137 kcal),+14%,"5,9",+347%,"1,4",+247%,0,-100%,0,-100%,20,-13%,"0,19",-66%,"0,076",-66%,-3,,A,,84.3%,9.9%,2.2%,2.3%,1.1%,0.3%,37,,,,"['Barquette', 'Film en plastique']",,,,,,,,,,
1230,Rillettes d'esturgeon & truffonade - Sturia - 90g,3558032000217,C,"['Produits de la mer', 'Produits à tartiner', 'Poissons', 'Produits à tartiner salés', 'Rillettes', 'Préparations de poisson', 'Rillettes de poissons', ""Rillettes d'esturgeon""]",,['France'],[],[],22 g,en quantité élevée,9.8 g,en quantité élevée,1.1 g,en faible quantité,1.26 g,en quantité modérée,?,,269,+15%,1125 kj(269 kcal),+15%,22,+27%,"9,8",+38%,"3,8",-18%,"1,1",+2%,13,-2%,"1,26",+3%,"0,504",+3%,17,+33%,D,+33%,74.4%,12.5%,3.8%,7.2%,1.7%,0.5%,51,['Sturia'],,90 g,"['Bocal', 'Verre']",,,,,,['France'],,,,
1231,Tisane de citronnelle du Laos,3760302900251,,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,0,,0,,"0,2",,0,,"0,1",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Le confit de canard,3700509254313,,,,['France'],[],[],,,,,,,,,?,,303,,1268 kj(303 kcal),,23,,"7,8",,"0,5",,"0,5",,24,,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,,
1233,Sauce Grand Veneur - M. de Turenne - 190g,3339333000126,,"['Epicerie', 'Sauces']",,['France'],[],[],5.6 g,en quantité modérée,3.7 g,en quantité modérée,3.1 g,en faible quantité,0.9 g,en quantité modérée,?,,95,-60%,397 kj(95 kcal),-60%,"5,6",-69%,"3,7",+71%,"9,8",-1%,"3,1",-52%,1,-63%,"0,9",-63%,"0,36",-63%,7,-40%,C,-40%,,,,,,,,['M. de Turenne'],,190 g,['Conserve'],,,,,,,,,,
1234,Les milanaises - chapelure Nature,2431641020665,,,,['France'],[],[],,,,,,,,,?,,124,,519 kj(124 kcal),,"1,3",,"0,4",,"6,6",,0,,22,,"0,86",,"0,344",,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Merguez boeuf à griller,0206793028539,,,,['France'],[],[],,,,,,,,,?,,282,,1180 kj(282 kcal),,12,,"5,2",,"3,2",,"1,3",,19,,"2,1",,"0,84",,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Poulet fermier bio,2456030067045,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Queues de Crevettes Décortiquées Ail & Fines Herbes,26067698,,,,['France'],[],[],,,,,,,,,?,,130,,544 kj(130 kcal),,"7,5",,"1,2",,"0,5",,"0,5",,15,,"2,2",,"0,88",,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Escalope de dinde,2201273029981,D,"['Viandes', 'Volailles', 'Dindes', 'Escalopes de dinde']",,['France'],[],[],0.9 g,en faible quantité,0.3 g,en faible quantité,0 g,en faible quantité,0.15 g,en faible quantité,?,,108,-11%,452 kj(108 kcal),-10%,"0,9",-32%,"0,3",-26%,0,-100%,0,-100%,25,+9%,"0,15",-73%,"0,06",-73%,-4,,A,,84.3%,9.9%,2.2%,2.3%,1.1%,0.3%,37,,,,,,,,,,,,,,
1239,Caffé Latte sans lactose,4046700013700,,,,['France'],[],[],,,,,,,,,?,,63,,264 kj(63 kcal),,"0,9",,"0,6",,"5,6",,"4,9",,8,,"0,22",,"0,088",,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Jambon fumé,0211697018104,,,"['FR 29.247.022 CE', 'Saint-Évarzec (Finistère, France)']",['France'],[],[],,,,,,,,,?,,138,,577 kj(138 kcal),,"6,4",,"2,2",,"0,7",,"0,7",,"19,3",,"1,98",,"0,792",,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Knacks FE,2422875027551,,,,['France'],[],[],,,,,,,,,?,,288,,1205 kj(288 kcal),,26,,"9,7",,"0,6",,"0,6",,13,,"1,9",,"0,76",,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Zerup with blue raspberry flavour,4313042737039,,,,['France'],[],[],,,,,,,,,?,,3,,13 kj(3 kcal),,0,,0,,"0,6",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Choco Latte,4046700013717,,,,['France'],[],[],,,,,,,,,?,,64,,268 kj(64 kcal),,"1,1",,"0,7",,"4,8",,"4,7",,"8,2",,"0,12",,"0,048",,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Patata bolsa 1 kg,8433329079426,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Bonbon gingembre a mâcher,3770053555853,,,,['France'],[],[],,,,,,,,,?,,20,,84 kj(20 kcal),,0,,0,,50,,3,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,The joint,5056281162291,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,Huile d olive france - Émile noel,3221960007541,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Émile noel'],,,,,,,,,,,,,
1248,Metka,2205630003300,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,Drink,3504110069171,,,,['France'],[],[],,,,,,,,,?,,22,,92 kj(22 kcal),,0,,0,,"5,4",,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,Jul inspi d’ailleur,3700187667603,,,,['France'],[],[],,,,,,,,,?,,900,,3766 kj(900 kcal),,100,,15,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,Emiettés thon basilic & citron,3375160004418,,,,['France'],[],[],,,,,,,,,?,,355,,1485 kj(355 kcal),,30,,4,,"0,1",,"0,1",,20,,"0,8",,"0,32",,,,,,,,,,,,,,,,,,,,,,,,,,
1252,Aceto di mele biologico,8032754434482,,,,['France'],[],[],,,,,,,,,?,,16.2,,68 kj(16 kcal),,0,,0,,"0,3",,"0,1",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,"Minut'soup, Potage Tomate Et Persil, 54 Grammes, Marque Royco",3228880500053,,,,['France'],[],[],,,,,,,,,?,,39,,163 kj(39 kcal),,"0,9",,"0,2",,7,,"1,9",,"0,6",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,Lait pralin - Grain de Sail,3760226261421,E,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats au lait']",,['France'],[],[],36 g,en quantité élevée,21 g,en quantité élevée,48 g,en quantité élevée,0.45 g,en quantité modérée,?,,564,+2%,2360 kj(564 kcal),+2%,36,+4%,21,+7%,49,-6%,48,-2%,9,+26%,"0,45",+93%,"0,18",+93%,28,+10%,E,+10%,84.1%,11.8%,1.2%,2.5%,0.4%,0.0%,24,['Grain de Sail'],,,,,,,,,,,,,
1255,Tarte aux pommes,0204266024934,,,,['France'],[],[],,,,,,,,,?,,203,,849 kj(203 kcal),,"7,8",,"5,6",,30,,19,,"1,7",,"0,17",,"0,068",,,,,,,,,,,,,,,,,,,,,,,,,,
1256,Farine,3760048700030,,,,['France'],[],[],,,,,,,,,?,,342,,1431 kj(342 kcal),,"1,2",,"0,3",,71,,"1,4",,"9,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Gruyere aop,2816940043230,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,Vinaigre balsamique - Monari federzoni,8103185007177,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Monari federzoni'],,,,,,,,,,,,,
1259,Molitors,3701302100012,,,,['France'],[],[],,,,,,,,,?,,440.9,,1845 kj(440 kcal),,24,,"5,5",,"3,2",,"0,2",,"51,2",,"0,3",,"0,12",,,,,,,,,,,,,,,,,,,,,,,,,,
1260,Pain batard selection u,,,,,['France'],[],[],,,,,,,,,?,,0.1,,0 kj(0 kcal),,"0,6",,"0,1",,15,,15,,"9,9",,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,,,,,
1261,Bouillon de légumes - Philia,7141041155229,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Philia'],,,,,,,,,,,,,
1262,Terra Nera -,3764640380072,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,Daily Nectar - Totenhopfen,0644824500539,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Totenhopfen'],,,['Bottle'],,,,,,['Luxembourg'],,,,
1264,32711271,32711271,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,5908252864829,5908252864829,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,5908252864768,5908252864768,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,Tomatine piment d'espelette,3760300520307,,,,['France'],[],[],,,,,,,,,?,,465.4,,1947 kj(465 kcal),,"2,83",,"0,64",,"17,45",,"13,64",,"3,82",,"2,8",,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,
1268,3770014819024,3770014819024,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,Instant Partagé entre Amis - Brasserie de la Demi-Lune - 33cl,3760288600527,C,"['Boissons', 'Boissons alcoolisées', 'Produits artisanaux', 'Bières', 'Alcools artisanaux', 'Bières françaises', 'Bières artisanales', 'en:India Pale Ale']",,['France'],"['Eau', ""malt d'orge"", 'houblon', 'levure', 'sucre']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,['Brasserie de la Demi-Lune'],['Déconseillé aux femmes enceintes'],33 cl,"['Bouteille', 'Verre']",,3,,,,['France'],['Gluten'],,,
1270,Mousse au chocolat,5601038240052,,,,['France'],[],[],,,,,,,,,?,,185,,774 kj(185 kcal),,"5,9",,"5,1",,27,,21,,6,,"0,4",,"0,16",,,,,,,,,,,,,,,,,,,,,,,,,,
1271,3770008337169,3770008337169,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,Crème de châtaignes au Rhum,3665186000038,,,,['France'],[],[],,,,,,,,,?,,258,,1079 kj(258 kcal),,"0,7",,0,,60,,40,,"0,96",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,Cantal AOP Jeune,2817244021252,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,La belle des mers,3288376640007,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,Chocolat noir,3770019710920,,,,['France'],[],[],,,,,,,,,?,,578,,2418 kj(578 kcal),,"41,5",,"25,6",,"43,8",,27,,"8,4",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,Matvetemix,7318690176718,,,,['France'],[],[],,,,,,,,,?,,200,,837 kj(200 kcal),,10,,"2,5",,21,,"1,6",,"4,7",,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,
1277,Yaourt sucre de canne,3456774873147,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,0,,?,,0,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,Pain au mais,0202472009516,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains au maïs']",,['France'],[],[],11 g,en quantité modérée,0.3 g,en faible quantité,11 g,en quantité modérée,4 g,en quantité élevée,?,,357,+28%,1494 kj(357 kcal),+28%,11,+114%,"0,3",-45%,45,-4%,11,+385%,16,+58%,4,+192%,"1,6",+192%,16,+224%,D,+224%,,,,,,,,,,,,,,,,,,,,,
1279,La Germanicus 3+1OF,,,,,['France'],[],[],,,,,,,,,?,,288,,1205 kj(288 kcal),,"7,2",,"0,9",,44,,"0,6",,10,,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,,,,,
1280,Symbiosys,3583310000429,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,Jus de pomme,3514110000302,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Bon chance Salami Style,4770350141499,,,,['France'],[],[],,,,,,,,,?,,501,,2096 kj(501 kcal),,"28,9",,"1,2",,"48,9",,"10,6",,"6,7",,"1,9",,"0,76",,,,,,,,,,,,,,,,,,,,,,,,,,
1283,Truffes fantaisie,3481294000582,,,,['France'],[],[],,,,,,,,,?,,580,,2427 kj(580 kcal),,43,,31,,41,,37,,"5,1",,"0,22",,"0,088",,,,,,,,,,,,,,,,,,,,,,,,,,
1284,HIGH PROTEIN BAR - Chocolat Caramel,3608418932141,,,,['France'],[],[],,,,,,,,,?,,378,,1582 kj(378 kcal),,14,,11,,20,,4,,50,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,,,,,
1285,Tarte myrtille,3760268140319,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,Gin tonic 0% alcohol,9002999033145,,,,['France'],[],[],,,,,,,,,?,,35,,146 kj(35 kcal),,0,,0,,"8,6",,"8,6",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,Nice Choice Soft Flour Cake - Vegetarian 227G,4711202221501,,,,['France'],[],[],,,,,,,,,?,,434.2105,,1817 kj(434 kcal),,15,,"6,316",,"67,368",,"22,895",,"7,632",,"0,368",,"0,147",,,,,,,,,,,,,,,,,,,,,,,,,,
1288,Crackers Salti Con Sale In Superficie,20969486,,,,['France'],[],[],,,,,,,,,?,,439,,1837 kj(439 kcal),,12,,"1,1",,72,,"2,4",,11,,"2,25",,"0,9",,,,,,,,,,,,,,,,,,,,,,,,,,
1289,Cacahuètes caramélisées et salées,4260654788822,,,,['France'],[],[],,,,,,,,,?,,495,,2071 kj(495 kcal),,25,,"4,4",,49,,46,,15,,"0,85",,"0,34",,,,,,,,,,,,,,,,,,,,,,,,,,
