,name,bar_code,eco_score,generic_name,brand,categories,labels,origin_detail,producer_info,traceability_code,markets,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,nova_score,palm_ingredients,allergens,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,packaging,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,quantity,additives,manufacturing,ingredients_origins,brand_owner,link
1880,Tilda Grand Extra Long Grain Rice (5KG),5011157210605,,,['Tilda'],,,,,,,['France'],[],[],?,,354,,"0,6",,"78,4",,"8,1",,,,,,,,,,,,1481 kj(354 kcal),"0,2","0,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,
1881,Organic Seaveg Crispies Original Toasted Nori Snack 3 x - Clearspring,5021554002529,,,['Clearspring'],,"['Bio', 'Sans gluten']",,,,,['France'],[],[],?,,462,,31,,"0,1",,30,,,,,,,,,,,,1933 kj(462 kcal),"3,2",0,"2,5",1,,,,,,,,,,,,,,,,,,,,,,,,
1882,Salchichas frankfurt cocidas y ahumadas de cerdo - Schara,8410448000081,,,['Schara'],,,,,,,['France'],[],[],?,,258,,"22,28",,"0,09",,"13,94",,,,,,,,,,,,1079 kj(258 kcal),"8,08","0,09","1,85","0,74",,,,,,,,,,,,,,,,,,,,,,,,
1883,Miel de fleurs d'été crémeux - les Ruches du Berry - 1kg,3770012074142,,,['les Ruches du Berry'],['Miel du Berry'],,,,,['Géant Casino saint doulchard'],['France'],['miel'],"['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,,?,,?,,?,,?,,,,,,,,,3,,,,,,,,['Bocal'],,,,,,,,,,,,,,,,,,1 kg,,['Cher'],"[""Miel de fleurs d'été crémeux""]",,
1884,Bio Linsen Eintopf - Carrefour Bio,4260189688130,,,['Carrefour Bio'],"['Plats préparés', 'Soupes']","['Bio', 'Végétarien', 'Végétalien']",,,,,"['France', 'Allemagne']",[],"['Végétalien', 'Végétarien']",?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,Quart De Bouteille Brut Impérial -,3185370063989,,,,,,,,,,['France'],[],[],?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,Tapenade noire aux figues,3760035500193,C,,,"['Produits à tartiner', 'Produits à tartiner salés', 'Tapenades', 'Tapenades noires']",,,,,,['France'],[],[],?,,335,+22%,30,+12%,"9,3",+197%,"2,7",+53%,58.6%,12.7%,16.0%,8.1%,2.7%,1.9%,71,,,,1402 kj(335 kcal),"3,6","7,7","1,4","0,56",,30 g,en quantité élevée,3.6 g,en quantité modérée,7.7 g,en quantité modérée,1.4 g,en quantité modérée,+22%,+3%,+1549%,-55%,-55%,14,-5%,D,-5%,,,,,,
1887,Cerveza sin alcohol - Estrella de Levante,8413194014241,,,['Estrella de Levante'],,,,,,,['France'],[],[],?,,20,,0,,"4,7",,"0,2",,,,,,,,,,,,84 kj(20 kcal),0,"1,7","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,
1888,Aceitunas Partidas La Masrojana 370G,8420642001609,,,,,,,,,,['France'],[],[],?,,172,,17,,0,,"1,3",,,,,,,,,,,,720 kj(172 kcal),"2,8",0,4,"1,6",,,,,,,,,,,,,,,,,,,,,,,,
1889,Federzoni Balsamico Gull 500 ML - Monari Federzoni,8003185000058,A,,['Monari Federzoni'],"['Vinaigres', 'Vinaigres balsamiques', 'Vinaigres balsamiques de Modène']",['IGP'],,,,,['France'],"[""Mosto d'uva cotto"", 'aceto di vino']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,,?,,?,,?,,?,,39.4%,16.4%,33.5%,8.2%,2.4%,0.0%,91,2,,,,,,,,['Vetro'],,,,,,,,,,,,,,,,,,500 ml,,"['via Carrate', '24 - 41030 Bomporto (MO) Italia']",['Italie'],,http://www.monarifederzoni.com
1890,Sustitutivo de comida zero remordimientos,8436578540372,,,,,,,,,,['France'],[],[],?,,389,,"7,73",,"41,75",,"34,62",,,,,,,,,,,,1628 kj(389 kcal),"1,74","6,6","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,
1891,7 semillas,7756409000013,,,,,,,,,,['France'],[],[],?,,300,,2,,0,,10,,,,,,,,,,,,1255 kj(300 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1892,Chewing-gum - Wrigley's,4009900491204,,,"[""Wrigley's""]",,,,,,,['France'],[],[],?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Chewing-gum menthe forte,3770003864158,,,,,,,,,,['France'],[],[],?,,181,,0,,75,,0,,,,,,,,,,,,757 kj(181 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1894,Le vert sapin Liqueur,3394700010306,,,,,,,,,,['France'],[],[],?,,0,,?,,?,,?,,,,,,,,,,,,0 kj(0 kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,E.bar,3700153141359,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,['France'],[],"['Végétalien', 'Végétarien']",?,,359,,"7,5",,63,,"5,3",,,,,,,,,,,,1502 kj(359 kcal),"0,6",58,"0,28","0,112",,,,,,,,,,,,,,,,,,,,,,,,
1896,Kühne Silberzwiebel,40804712,,,['Kühne'],,,,,,,['France'],"['Oignons', ""vinaigre d'alcool"", 'eau', 'sirop de glucose-fructose', 'sel', 'sucre', 'antioxydants: acide ascorbique', 'acide citrique et disulfite de sodium', 'arôme']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",?,,0,,?,,?,,?,,,,,,,,,4,,,0 kj(0 kcal),,,,,,,,,,,,,,,,,,,,,,,,"['E300 - Acide ascorbique', 'E330 - Acide citrique', 'E223 - Disulfite de sodium', '', 'Risque élevé de sur-exposition']",,,,
1897,Goulash,5410371204252,,,,,,,,,,['France'],"['VLEES CONSERVEN BO2,3,313,07 w,coertjens,be Noertjens,be INGREDIENTEN: Water', 'paardenvlees ', '36 % gekookt tomatenconcentraat', 'uien', 'tarwebloem ', 'bevat gluten', 'paprika', 'gemodifi - ceerd maiszetmeel', 'zout', 'geraffineerd rundvet', 'suiker', 'kruiden en spederijen ', 'bevat mosterd', 'mais zetmeel', 'bouillonpoeder ', 'zout', 'gehydroliseerde sajat en maiseiwitten', 'maltodextrine', 'Juepuad aue muant ou au n à la afeu doux liasnte', 'conserver sImax 7°C', 'Kan sporen bevatten van eieren', 'npten', ' aardnoten', 'selderij', 'melk,']","['Non végétalien', 'Non végétarien']",?,,88,,"1,8",,"7,4",,"10,4",,,,,,,,,,,"['Gluten', 'Moutarde']",368 kj(88 kcal),"0,9","2,3","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,
1898,Confiture Extra Kiwi - Beyer,3299341128017,D,,['Beyer'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Petit-déjeuners', 'Fruits et produits dérivés', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de fruits tropicaux', 'Confitures de kiwi']",,,,,,['France'],"['Kiwis', 'Sucre', 'Jus de citrons concentré', 'gélifiant : pectine de fruits']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,,229,+24%,"0,5",+19%,55,+17%,"0,6",-20%,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,4,,,958 kj(229 kcal),"0,1",55,0,0,,0.5 g,en faible quantité,0.1 g,en faible quantité,55 g,en quantité élevée,0 g,en faible quantité,+24%,+96%,+22%,-100%,-100%,10,+13%,C,+13%,,['E440 - Pectines'],,,,
1899,Marmellata di limone,8033726781795,,,,,,,,,,['France'],[],[],?,,179,,"0,1",,44,,"0,8",,,,,,,,,,,,749 kj(179 kcal),0,43,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1900,Tomate de marmande cuisinée au basilic - Lucien Georgelin,3330720537423,B,,['Lucien Georgelin'],"['Epicerie', 'Sauces', 'Sauces tomate']","['Fabriqué en France', 'Sans sucre ajouté']",,,,,['France'],[],[],?,,50,-43%,"1,8",-17%,"6,6",-45%,"1,2",-23%,48.3%,19.8%,11.8%,11.5%,5.0%,3.5%,91,,,,209 kj(50 kcal),"0,2",5,"1,23","0,492",,1.8 g,en faible quantité,0.2 g,en faible quantité,5 g,en quantité modérée,1.23 g,en quantité modérée,-41%,-43%,-49%,-5%,-5%,6,+17%,C,+17%,,,,,,
1901,Jambon cuit à l étouffée - Fleury Michon - 660g,3302740010804,C,,['Fleury Michon'],"['Viandes', 'Charcuteries', 'Jambons', 'Jambons blancs', 'Jambon cuit supérieur découenné']","['Viande Française', 'Viande Porcine Française', 'Nutriscore', 'Nutriscore C']",,,"['FR 85.182.003 CE', 'Pouzauges (Vendée, France)']",['Carrefour'],['France'],[],[],?,,116,+5%,"2,8",-5%,"0,7",+20%,22,+2%,80.5%,11.8%,4.9%,1.6%,0.9%,0.3%,33,,,,485 kj(116 kcal),1,"0,7","1,8","0,72","['sous vide', 'Frais']",2.8 g,en faible quantité,1 g,en faible quantité,0.7 g,en faible quantité,1.8 g,en quantité élevée,-1%,-7%,+22%,+3%,+3%,3,-5%,C,-5%,660 g,,['France'],['France'],,
1902,Dulce De Membrillo - Tirma,8410085610605,,,['Tirma'],,,,,,,['France'],[],[],?,,234,,0,,57,,"0,2",,,,,,,,,,,,979 kj(234 kcal),0,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1903,Nectar mirabelle (pressoir du pilat),3760247080186,,,,,,,,,,['France'],[],[],?,,58,,"0,1",,"14,3",,"0,2",,,,,,,,,,,,243 kj(58 kcal),"0,1","9,9","11,7","4,68",,,,,,,,,,,,,,,,,,,,,,,,
1904,Salami,4061458101028,D,,,"['Viandes', 'Charcuteries', 'Saucissons', 'Salamis']",,,,,,"['France', 'Allemagne']",[],[],?,,?,,?,,?,,?,,79.0%,17.2%,0.6%,1.8%,1.1%,0.3%,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Aloe Vera,8935270801496,,,,,,,,,,['France'],[],[],?,,40,,0,,10,,0,,,,,,,,,,,,167 kj(40 kcal),0,"9,5","0,02","0,008",,,,,,,,,,,,,,,,,,,,,,,,
1906,Escamas de pimenton ahumado - La Chinata,8421401201261,,,['La Chinata'],,,,,,,['France'],[],[],?,,314,,"12,8",,"34,7",,"14,9",,,,,,,,,,,,1314 kj(314 kcal),"1,9","7,6",0,0,,,,,,,,,,,,,,,,,,,,,,,,
1907,Natillas sin gluten - La Ermita,8436019980118,,,['La Ermita'],,"['en:gluten-free', 'Sans conservateurs']",,,,,['France'],[],[],?,,161,,"5,1",,24,,"3,9",,,,,,,,,,,,674 kj(161 kcal),"3,1",20,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,
1908,Huevos frescos clase m-l categoría a ecológicos - Euskaber,8426846008918,D,,['Euskaber'],"[""Produits d'élevages"", 'Œufs']",['Bio'],,,,,['France'],[],[],?,,?,,?,,?,,?,,91.5%,0.0%,3.5%,2.5%,1.7%,0.8%,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Gnocchi n 54 - Agnesi,8001200048078,,,['Agnesi'],,,,,,,['France'],[],[],?,,359,,"1,5",,72,,13,,,,,,,,,,,,1502 kj(359 kcal),"0,5","2,5","0,005","0,002",,,,,,,,,,,,,,,,,,,,,,,,
1910,Edelsalami,4017453306081,D,,,"['Viandes', 'Charcuteries', 'Saucissons', 'Salamis']",,,,,,"['France', 'Allemagne']",[],[],?,,354,-8%,30,-8%,2,+30%,19,-6%,79.0%,17.2%,0.6%,1.8%,1.1%,0.3%,36,,,,1481 kj(354 kcal),12,1,"3,9","1,56",['Packet'],30 g,en quantité élevée,12 g,en quantité élevée,1 g,en faible quantité,3.9 g,en quantité élevée,-9%,-8%,+33%,+3%,+3%,24,+1%,E,+1%,,,,,,
1911,Cono arrotolato - Gecchele,8015854191141,,,['Gecchele'],,,,,,,['France'],[],[],?,,380,,"5,3",,"75,6",,"6,1",,,,,,,,,,,,1590 kj(380 kcal),"1,7",28,"0,23","0,092",,,,,,,,,,,,,,,,,,,,,,,,
1912,Pimienta negra Dani - 45g,8410721000722,,,['Dani'],,,,,,,['France'],[],[],?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,['Cristal'],,,,,,,,,,,,,,,,,,45g,,['España'],['Espagne'],,
1913,Sale superfino iodato - Auchan - 250g,8005476889786,B,,['Auchan'],"['Epicerie', 'Condiments', 'Sels']",,,,,['Auchan'],['France'],[],[],?,,?,,?,,?,,?,,50.9%,0.0%,27.5%,11.1%,10.5%,0.0%,98,,,,,,,,,,,,,,,,,,,,,,,,,,,250g,,,,,
1914,Malta,8422947060398,,,,,,,,,,['France'],[],[],?,,365.9,,"2,27",,68,,"10,75",,,,,,,,,,,,1531 kj(365 kcal),"0,52","0,63","0,09","0,036",,,,,,,,,,,,,,,,,,,,,,,,
1915,Chorizo Alejandro Dulce,8421328000084,,,,,"['en:gluten-free', 'Sans lactose']",,,,,['France'],[],[],?,,416,,39,,"1,6",,26,,,,,,,,,,,,1741 kj(416 kcal),16,"1,6",3,"1,2",,,,,,,,,,,,,,,,,,,,,,,,
1916,Alga chlorella ecológica - Drasanvi,8436044516092,D,,['Drasanvi'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits de la mer', 'Algues et dérivés']","['Bio', 'Bio européen']",,,,,"['France', 'Espagne']",[],[],?,,326,+72%,"6,7",-4%,"11,2",-6%,"5,2",-48%,53.3%,42.5%,1.8%,1.6%,0.8%,0.0%,25,,,,1364 kj(326 kcal),"2,7","0,8",0,0,,6.7 g,en quantité modérée,2.7 g,en quantité modérée,0.8 g,en faible quantité,0 g,en faible quantité,+72%,+184%,-31%,-100%,-100%,3,-54%,C,-54%,,,,,,
1917,B Bauer Cube Poisson,8006755501016,,,['Bauer'],,"['en:gluten-free', 'Sans lactose']",,,,,['France'],"['Estratto per brodo di proteine vegetali di soia e di mais', 'sale iodato: 37%', 'olio di palma', 'merluzzo disidratato: 5%', 'verdure disidratate in proporzione variabile ', 'carota', 'cipolla', 'pomodoro', 'patata', 'prezzemolo', 'porro', 'aglio', ': 5%', ""olio extra vergine d'oliva: 3,6%"", 'gamberetto disidratato: 1,5%', 'granchio disidratato: 1,5%']","['Huile de palme', 'Non végétalien', 'Non végétarien']",?,,189,,"6,8",,"9,9",,20,,,,,,,,,,,,791 kj(189 kcal),"0,9",3,12,"4,8",,,,,,,,,,,,,,,,,,,,,,,,
1918,Mélange spécial Tandoori - En Cuisine - 450g,3560070731794,B,,['En Cuisine'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Epices', ""Mélanges d'épices""]",['Produits destinés aux professionnels'],,,,,['France'],[],[],1537,+38%,368,+63%,14,+169%,40,+32%,13,+74%,57.6%,0.0%,22.5%,15.7%,4.2%,0.0%,86,,,,1537 kj(368 kcal),4,34,0,0,"['Pot', 'Plastique']",14 g,en quantité modérée,4 g,en quantité modérée,34 g,en quantité élevée,0 g,en faible quantité,+61%,+446%,+204%,-100%,-100%,,,,,450 g,,,,,
1919,Gel orange ENERVIT Sport,8007640888885,,,,,,,,,,['France'],[],[],?,,322,,0,,80,,0,,,,,,,,,,,,1347 kj(322 kcal),0,15,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,
1920,Polenta au beaufort - SAVEURS DES ALPES - 350g,3760150338350,,Semoule de Maïs accommodée,['SAVEURS DES ALPES'],['Polenta'],['Maître Artisan'],,,['73248'],['LA PASTA'],['France'],"['farine de maïs précuite', 'Beaufort AOP 8%', 'oignons', 'ciboulette', 'arôme naturel', 'bouillon de légumes', 'sel', 'dextrose de blé', 'extraits de levure', 'concentré de carottes', 'huile de tournesol', 'livèche', 'persil', 'ail', 'épices', 'carottes', ""extrait d'épices"", 'conservateur : acide citrique']","['Sans huile de palme', 'Non végétalien']",1457,+93%,344,+63%,"3,3",+55%,"69,5",+104%,"9,1",+114%,,,,,,,,4,,,1457 kj(344 kcal),"0,6",0,"0,02","0,008",['Boites'],3.3 g,en quantité modérée,0.6 g,en faible quantité,0 g,en faible quantité,0.02 g,en faible quantité,+94%,-16%,-100%,-97%,-97%,-1,-184%,A,-184%,350g,['E330 - Acide citrique'],['St Jean de Maurienne (73 Savoie)'],,,http://www.pates.pro
1921,Peanut M&m’s,5900951247934,,,"[""M&M's""]",,,,,,,['France'],[],[],?,,516,,26,,58,,10,,,,,,,,,,,,2159 kj(516 kcal),11,53,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,
1922,Anchoas en aceite de oliva,8410628000320,,,,,,,,,,['France'],[],[],?,,197,,"9,2",,"1,5",,27,,,,,,,,,,,,824 kj(197 kcal),"1,8",0,13,"5,2",,,,,,,,,,,,,,,,,,,,,,,,
1923,Farine de blé T80 - Monoprix,3350033613218,B,,['Monoprix'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Farines', 'Farines de céréales', 'Farines de blé', 'Farines de froment', 'Farines de blé type T80']","['Bio', 'Bio européen', 'FR-BIO-01']",,,,['Monoprix'],['France'],[],[],?,,355,+10%,"1,2",-2%,73,+8%,11,+7%,77.8%,3.5%,0.0%,10.3%,8.3%,0.0%,97,,,,1485 kj(355 kcal),"0,2","1,8",0,0,,1.2 g,en faible quantité,0.2 g,en faible quantité,1.8 g,en faible quantité,0 g,en faible quantité,+10%,+21%,+15%,-100%,-100%,-1,,A,,,,,,,
1924,Pois chiches biologiques - Bonjour Campagne - 350g,3700225139086,B,,['Bonjour Campagne'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Graines', 'Graines de légumineuses', 'Légumes secs', 'Pois chiches']","['Bio', 'Bio européen', 'Commerce équitable', 'AB Agriculture Biologique', 'Agri-Confiance', 'Agri-Éthique France']",France,,,,['France'],['Pois chiches'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",1408,+99%,334,+76%,"4,5",+49%,44,+86%,21,+106%,56.9%,0.0%,16.0%,22.6%,4.5%,0.0%,96,1,,,1408 kj(334 kcal),"0,6","2,2","0,01","0,004",['Sachet-plastique'],4.5 g,en quantité modérée,0.6 g,en faible quantité,2.2 g,en faible quantité,0.01 g,en faible quantité,+79%,+53%,+34%,-98%,-98%,-6,,A,,350 g,,['France'],,,
1925,Mazzetti Aceto Balsamico Di Modena,4008934280112,B,,,"['Vinaigres', 'Vinaigres balsamiques', 'Vinaigres balsamiques de Modène']",,,,,,['France'],[],[],?,,159,+8%,0,-100%,34,+7%,"1,3",+95%,39.4%,16.4%,33.5%,8.2%,2.4%,0.0%,91,,,,665 kj(159 kcal),0,32,"0,04","0,016",,0 g,en faible quantité,0 g,en faible quantité,32 g,en quantité élevée,0.04 g,en faible quantité,+8%,-100%,+10%,-44%,-44%,,,,,,,,['Italie'],,
1926,Fairtrade Frappuccino Coffee Drink - Starbucks,5730800925009,,,['Starbucks'],,,,,,,['France'],[],[],?,,63,,"1,2",,10,,"2,8",,,,,,,,,,,,264 kj(63 kcal),"0,8",10,"0,09","0,036",,,,,,,,,,,,,,,,,,,,,,,,
1927,Fromage brebis Agour en dé,3575883003808,,,,,,,,"['FR 64.259.100 CE', 'Hélette (Pyrénées-Atlantiques, France)']",,['France'],[],[],?,,450,,38,,2,,25,,,,,,,,,,,,1883 kj(450 kcal),28,"0,5","1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,
1928,Moutarde,3520832130814,,,,,,,,,,['France'],[],[],?,,157,,"11,7",,"3,9",,75,,,,,,,,,,,,657 kj(157 kcal),"0,8","2,2","5,7","2,28",,,,,,,,,,,,,,,,,,,,,,,,
1929,Light soy sauce - Amoy - 150ml,4892773066200,A,,['Amoy'],"['Epicerie', 'Condiments', 'Sauces', 'Sauces au soja']",,,,,,"['France', 'Allemagne']",[],[],?,,50,-55%,0,-100%,10,-44%,"2,4",-63%,21.5%,31.6%,20.1%,15.9%,8.6%,2.3%,97,,,,209 kj(50 kcal),0,10,"17,2","6,88",['Flasche'],0 g,en faible quantité,0 g,en faible quantité,10 g,en quantité modérée,17.2 g,en quantité élevée,-54%,-100%,-20%,+43%,+43%,12,+7%,D,+7%,150 ml,,,,,
1930,Penny Delikatess Sauce Zum Braten,22962553,,,,,,,,,,['France'],[],[],?,,25,,"0,2",,5,,0,,,,,,,,,,,,105 kj(25 kcal),"0,1","2,1","1,39","0,556",,,,,,,,,,,,,,,,,,,,,,,,
1931,"Waffeln, XXL Waffelmixeimer",4018356005804,,,,,,,,,,['France'],[],[],?,,383,,"8,5",,"73,1",,"3,1",,,,,,,,,,,,1602 kj(383 kcal),"7,6","46,5","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,
1932,Lipton Thé Noir Yellow Label 50 Sachets - 100g,8717163934845,A,Unilever,['Lipton'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés noirs']","['Bio', 'Bio européen', 'FR-BIO-01', 'PEFC', 'Rainforest Alliance', 'AB Agriculture Biologique']",,,,,['France'],['100% thé noir'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,,4,+100%,"0,5",+2327%,"0,5",+155%,"0,5",+156%,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,1,,,17 kj(4 kcal),"0,1","0,5","0,01","0,004","['Boite', 'Film en plastique', 'Boîte en carton']",,,,,,,,,+70%,+2083%,+225%,+1189%,+1189%,2,+68%,C,+68%,100 g,,,,,
1933,Pizza napoli - Auchan - 400g,3596710472000,,,['Auchan'],"['Plats préparés', 'Pizzas tartes salées et quiches', 'Pizzas']","['Fabriqué en Italie', 'Nutriscore', 'Nutriscore D']",,,,['Auchan'],['France'],[],[],?,,230,+0%,"9,7",+16%,29,+8%,8,-22%,,,,,,,,,,,962 kj(230 kcal),"2,7",2,"1,4","0,56",,9.7 g,en quantité modérée,2.7 g,en quantité modérée,2 g,en faible quantité,1.4 g,en quantité modérée,+0%,-31%,-32%,+12%,+12%,6,-23%,C,-23%,400 g,,,,,
1934,Ground Almonds,5400606999138,,,,,,,,,,['France'],[],[],?,,619,,53,,"5,7",,24,,,,,,,,,,,,2590 kj(619 kcal),"4,1","3,4","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,
1935,YOGUR SABOR FRESA CELGAN PACK,84145017,,,['Celgan'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts']",,,,,,"['France', 'Espagne']",[],[],?,,80,-13%,"1,8",-45%,"12,5",+14%,"3,4",-10%,,,,,,,,,,,335 kj(80 kcal),"1,2","12,5","0,2","0,08",,1.8 g,en faible quantité,1.2 g,en faible quantité,12.5 g,en quantité modérée,0.2 g,en faible quantité,-13%,-41%,+24%,+74%,+74%,1,-67%,B,-67%,,,,,,
1936,Coaticook Ice Cream : Strawberry,0059263020072,,,,,,,,,,['France'],[],[],?,,130,,6,,18,,2,,,,,,,,,,,,544 kj(130 kcal),"3,5",16,"0,4","0,16",,,,,,,,,,,,,,,,,,,,,,,,
1937,Queues de cerise - Nat & Form,3535400016087,,,['Nat & Form'],,,,,,,['France'],[],[],?,,1,,0,,"0,2",,"0,1",,,,,,,,,,,,4 kj(1 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1938,Costa Pacific Praws Mediterrane Kräuter - 300g,4008467002137,D,,['Costa'],"['Produits de la mer', 'Crustacés', 'Crevettes', 'Crevettes']",,,,,,"['France', 'Allemagne']",[],[],?,,194,+83%,"14,8",+573%,"1,5",+38%,"13,6",-25%,78.1%,0.0%,4.9%,11.3%,2.5%,3.2%,38,,,,812 kj(194 kcal),"7,5","1,2","1,3","0,52",['Tüte'],14.8 g,en quantité modérée,7.5 g,en quantité élevée,1.2 g,en faible quantité,1.3 g,en quantité modérée,+85%,+1534%,+244%,-12%,-12%,14,+462%,D,+462%,300 g,,,,,
1939,Fish fingers - 15x 30g,5712870963051,E,,,"['Produits de la mer', 'Poissons', 'Préparations de poisson', 'Produits panés', 'Poissons panés', 'Batonnets de poisson']","['Pêche durable', 'Pêche durable MSC']",,,['MSC-C-52512'],,"['France', 'Allemagne']","['65 % Alaska-Seelachsfilet', 'Weizenmehl', 'Sonnenblumenöl', 'Wasser', 'Kartoffelstärke', 'Salz', 'Hefe', 'Paprikapulver']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,,188,+6%,"7,8",+1%,17,+16%,12,+13%,88.5%,2.2%,1.2%,5.1%,0.6%,2.3%,21,3,,['Gluten'],787 kj(188 kcal),"0,9","0,5","0,99","0,396",,7.8 g,en quantité modérée,0.9 g,en faible quantité,0.5 g,en faible quantité,0.99 g,en quantité modérée,+8%,-20%,-72%,-12%,-12%,1,-52%,B,-52%,15 x 30 g,,,,,
1940,8437015671024,8437015671024,,,,,,,,,,['France'],[],[],?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,Emmental biologique - BIOGAM - 1kg,3382323231406,B,emmental BIOGAM,['BIOGAM'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']","['Bio', 'Bio européen', 'FR-BIO-01', 'AB Agriculture Biologique']",,,"['FR 54.452.001 CE', 'Reillon (Meurthe-et-Moselle, France)']",,['France'],"['Lait entier de vache*', 'lait partiellement écrémé* >98%', 'sel< 2%', 'ferments lactiques et d’affinage propioniques <0,02%', 'présures 0,03%', 'Chlorure de calcium 0,01%', '\r*ingrédients issus de l’agriculture biologique', 'en gras les allergènes']",['Non végétalien'],?,,377,+15%,"28,8",+8%,"0,5",-59%,"29,4",+44%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,['Lait'],1577 kj(377 kcal),"17,3","0,5","0,75","0,3",['Sachet'],28.8 g,en quantité élevée,17.3 g,en quantité élevée,0.5 g,en faible quantité,0.75 g,en quantité modérée,+15%,-3%,-33%,-42%,-42%,12,-12%,D,-12%,1 kg,,"['France', 'Lorraine', 'Meurthe et moselle']","['France', 'Lorraine', 'Meurthe et moselle']",,
1942,Confiture bio extra Prune Quetsche,3665010370153,,,,,['Bio'],,,,,['France'],[],[],?,,254,,"0,15",,57,,"0,44",,,,,,,,,,,,1063 kj(254 kcal),"0,02",55,0,0,,,,,,,,,,,,,,,,,,,,,,,,
