,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,markets,quantity,categories,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,labels,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,ingredients_origins,origin_detail,manufacturing,additives,nova_score,allergens,generic_name,producer_info,traceability_code,link,palm_ingredients
466,Lot 2 etui 2 pane savoyard gaulois - Le gaulois,3266980562472,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Préparation à base de pomme de terre', 'de REBLOCHON fondu', ""de jambon de dinde fumé et d'oignons : 72% "", 'pommes de terre cuites : 22%', 'REBLOCHON fondu : 16% ', 'REBLOCHON : 9,6%', 'BEURRE', 'eau', 'amidon modifié de pomme de terre', 'sel', 'sel de fonte : citrates de sodium', 'gélifiant : carraghénanes', 'viande de poulet', 'FROMAGE blanc ', 'LAIT écrémé pasteurisé', 'CRÈME pasteurisé', 'ferments lactiques', 'jambon de dinde cuit standard fumé : 7% ', 'viande de dinde : 6%', 'eau', 'fibre de BLÉ', 'dextrose', 'protéine de BLÉ', 'arômes naturels', 'sel', 'extraits végétaux ', 'bette', 'carotte', 'ferments', 'gélifiant : carraghénanes', 'antioxydant : ascorbate de sodium ', 'fibre de BLÉ', 'plantes aromatiques ', 'oignon : 1', '7%', 'sel', 'vin blanc', 'panure : 28 % ', 'eau', 'farine de BLÉ', 'sel', 'levure', 'Huile de tournesol']","['Non végétalien', 'Non végétarien']",942,225,12,19,9,,,,,,,,,,,,,,,,,,,942 kj(225 kcal),"3,6","1,4","1,1","0,44",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E331 - Citrates de sodium', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium']",4,"['Gluten', 'Lait']",,,,,
467,Lot 2 etui 10 nuggets dde gaul nc - Le gaulois,3266980036768,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de dinde : 32 %', 'panure : 30% % ', 'eau', 'farine de BLÉ', 'sel', 'chapelure ', 'farine de BLÉ', 'huile de tournesol', 'levure', 'sel', 'sucre', 'épices ', 'paprika', 'curcuma', 'viande de poulet : 23%', 'eau', 'chapelure et fibres de BLÉ', 'sel', 'arômes naturels', 'Huile de tournesol', ' Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",968,232,12,17,13,,,,,,,,,,,,,,,,,,,968 kj(232 kcal),2,0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,4,['Gluten'],,,,,
468,"Une chapelure extra croustillante et un format bouchée pour de multiples occasions de consommation (repas, apéritif, snacking...). - Le gaulois",3266980540401,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de dinde : 32 %', 'panure : 30% % ', 'eau', 'farine de BLÉ', 'sel', 'chapelure ', 'farine de BLÉ', 'huile de tournesol', 'levure', 'sel', 'sucre', 'épices ', 'paprika', 'curcuma', 'viande de poulet : 23%', 'eau', 'chapelure et fibres de BLÉ', 'sel', 'arômes naturels', 'Huile de tournesol', ' Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",968,232,12,17,13,,,,,,,,,,,,,,,,,,,968 kj(232 kcal),2,0,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,4,['Gluten'],,,,,
469,Lot 3 etui 2 croq bolognaise gaul - Le gaulois,3266980044558,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de volaille traitée en salaison: 62% ', 'viande de poulet : 32%', 'viande de dinde : 16%', 'eau', 'fibres de BLÉ', 'dextrose de blé', 'sel', 'panure: 17% ', 'eau', 'farine de BLÉ', 'levure', 'sel', 'épices', 'sauce Bolognaise : 13% ', 'tomate pelée concassée et jus de tomate : 6%', 'purée de tomate : 2', '5 %', 'viande de dinde: 1', '7%', 'oignons', 'eau', 'amidon transformé de manioc', 'aromates ', 'dont basilic', ""huile d'olive"", 'sel', 'épices', 'épaississants : gommes xanthane et guar', 'FROMAGE fondu: 8 % ', 'FROMAGES : 4%', 'eau', 'poudre de LAIT écrémé', 'protéines de LAIT', 'BEURRE', 'sels émulsifiants : citrates de sodium', 'Huile de tournesol']","['Non végétalien', 'Non végétarien']",939,225,12,16,13,,,,,,,,,,,,,,,,,,,939 kj(225 kcal),"2,7","1,8","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E415 - Gomme xanthane', 'E412 - Gomme de guar', 'E331 - Citrates de sodium']",4,"['Gluten', 'Lait']",,,,,
470,Lot 2+1 etui panes savoyard gaulois - Le gaulois,3266980236847,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Préparation à base de pomme de terre', 'de REBLOCHON fondu', ""de jambon de dinde fumé et d'oignons : 72% "", 'pommes de terre cuites : 22%', 'REBLOCHON fondu : 16% ', 'REBLOCHON : 9,6%', 'BEURRE', 'eau', 'amidon modifié de pomme de terre', 'sel', 'sel de fonte : citrates de sodium', 'gélifiant : carraghénanes', 'viande de poulet', 'FROMAGE blanc ', 'LAIT écrémé pasteurisé', 'CRÈME pasteurisé', 'ferments lactiques', 'jambon de dinde cuit standard fumé : 7% ', 'viande de dinde : 6%', 'eau', 'fibre de BLÉ', 'dextrose', 'protéine de BLÉ', 'arômes naturels', 'sel', 'extraits végétaux ', 'bette', 'carotte', 'ferments', 'gélifiant : carraghénanes', 'antioxydant : ascorbate de sodium ', 'fibre de BLÉ', 'plantes aromatiques ', 'oignon : 1', '7%', 'sel', 'vin blanc', 'panure : 28 % ', 'eau', 'farine de BLÉ', 'sel', 'levure', 'Huile de tournesol']","['Non végétalien', 'Non végétarien']",942,225,12,19,9,,,,,,,,,,,,,,,,,,,942 kj(225 kcal),"3,6","1,4","1,1","0,44",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E331 - Citrates de sodium', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium']",4,"['Gluten', 'Lait']",,,,,
471,Lot 2+1 etui 10 beignets plt gaul - Le gaulois,3266980531768,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de poulet : 52%', 'panure : 30% ', 'eau', 'farine de BLÉ et de riz', 'amidon modifié de BLÉ', 'amidon de pomme de terre', 'sel', 'dextrose de blé', 'levure', 'poudres à lever : carbonates acides de sodium', 'diphosphates', 'colorants : curcumine', 'extrait de paprika', 'eau', 'chapelure de BLÉ', 'fibres de BLÉ', 'sel', 'arômes naturels', ' Huile de tournesol', ' Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",937,225,13,14,12,,,,,,,,,,,,,,,,,,,937 kj(225 kcal),"2,5",0,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E500ii - Carbonate acide de sodium', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E100 - Curcumine', 'E160c - Extrait de paprika']",4,['Gluten'],,,,,
472,lot 2 croq bolognaise x2 - Le gaulois,3266980034528,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de volaille traitée en salaison: 62% ', 'viande de poulet : 32%', 'viande de dinde : 16%', 'eau', 'fibres de BLÉ', 'dextrose de blé', 'sel', 'panure: 17% ', 'eau', 'farine de BLÉ', 'levure', 'sel', 'épices', 'sauce Bolognaise : 13% ', 'tomate pelée concassée et jus de tomate : 6%', 'purée de tomate : 2', '5 %', 'viande de dinde: 1', '7%', 'oignons', 'eau', 'amidon transformé de manioc', 'aromates ', 'dont basilic', ""huile d'olive"", 'sel', 'épices', 'épaississants : gommes xanthane et guar', 'FROMAGE fondu: 8 % ', 'FROMAGES : 4%', 'eau', 'poudre de LAIT écrémé', 'protéines de LAIT', 'BEURRE', 'sels émulsifiants : citrates de sodium', 'Huile de tournesol']","['Non végétalien', 'Non végétarien']",939,225,12,16,13,,,,,,,,,,,,,,,,,,,939 kj(225 kcal),"2,7","1,8","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E415 - Gomme xanthane', 'E412 - Gomme de guar', 'E331 - Citrates de sodium']",4,"['Gluten', 'Lait']",,,,,
473,Lot 2 bq 2 blancs plt panes s/at lg - Le gaulois,3266980126421,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' : Viande de volaille traitée en salaison origine France : 70%', 'viande de poulet : 39%', 'viande de dinde : 14%', 'eau', 'fibre de BLÉ', 'dextrose de blé', 'sel', 'arôme naturel de poivre', 'panure : 30% ', 'eau', 'farine de BLÉ', 'sel', 'levure', 'épices', 'Huile de tournesol', 'Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",916,219,11,17,12,,,,,,,,,,,,,,,,,,,916 kj(219 kcal),"2,2","1,7","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,4,['Gluten'],,,,,
474,Lot 3 bq 2 blanc plt pane s/atm lg - Le gaulois,3266980674533,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' : Viande de volaille traitée en salaison origine France : 70%', 'viande de poulet : 39%', 'viande de dinde : 14%', 'eau', 'fibre de BLÉ', 'dextrose de blé', 'sel', 'arôme naturel de poivre', 'panure : 30% ', 'eau', 'farine de BLÉ', 'sel', 'levure', 'épices', 'Huile de tournesol', 'Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",916,219,11,17,12,,,,,,,,,,,,,,,,,,,916 kj(219 kcal),"2,2","1,7","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,4,['Gluten'],,,,,
475,LOT 2 ETUI BGT PLT 2eme a -50% LG - Le gaulois,3266980053024,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de poulet : 52%', 'panure : 30% ', 'eau', 'farine de BLÉ et de riz', 'amidon modifié de BLÉ', 'amidon de pomme de terre', 'sel', 'dextrose de blé', 'levure', 'poudres à lever : carbonates acides de sodium', 'diphosphates', 'colorants : curcumine', 'extrait de paprika', 'eau', 'chapelure de BLÉ', 'fibres de BLÉ', 'sel', 'arômes naturels', ' Huile de tournesol', ' Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",937,225,13,14,12,,,,,,,,,,,,,,,,,,,937 kj(225 kcal),"2,5",0,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E500ii - Carbonate acide de sodium', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E100 - Curcumine', 'E160c - Extrait de paprika']",4,['Gluten'],,,,,
476,lot 3 étuis + 1 offert panés façon pizza - Le gaulois,3266980716387,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' :Viande de volaille traitée en salaison : 43% ', 'viande de poulet : 22%', 'viande de dinde : 11%', 'eau', 'fibres de BLÉ', 'dextrose de blé', 'sel', 'sauce tomate saveur pizza : 25 % ', 'tomate pelée concassée et jus de tomate : 10%', 'oignon : 5%', 'tomate : 3%', 'concentré de tomate : 1', '7%', 'eau', 'échalote', 'sel', 'chapelure de BLÉ', 'plantes aromatiques et épices', 'poudre de tomate', 'extrait de levure', 'huile de tournesol', 'amidon transformé de manioc', 'sucre', 'eau', 'ail', ""huile d'olive vierge"", 'persil', 'épaississants : gomme xanthane - gomme de guar', 'sel', 'thym', 'extrait de vin blanc distillé', 'origan', 'poivre', 'FROMAGE fondu : 11% ', 'FROMAGES : 6%', 'eau', 'poudre de LAIT écrémé', 'protéines de LAIT', 'BEURRE', 'sel émulsifiant : citrates de sodium', 'panure : 11% ', 'eau', 'farine de BLÉ', 'sel', 'chapelure de BLÉ', 'EMMENTAL râpé : 10% ', 'LAIT', 'ferments lactiques', 'sel', ' Huile de tournesol']","['Non végétalien', 'Non végétarien']",897,215,11,14,13,,,,,,,,,,,,,,,,,,,897 kj(215 kcal),3,"2,8","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E14XX - Amidons modifiés', 'E415 - Gomme xanthane', 'E412 - Gomme de guar', 'E331 - Citrates de sodium']",4,"['Gluten', 'Lait']",,,,,
477,manchons de canard x5 - Le gaulois,3266980006587,['Le gaulois'],['France'],[],[],804,193,13,0,19,,,,,,,,,,,,,,,,,,,804 kj(193 kcal),"4,1",0,"0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Bq manchons cnd s/f gaul nc - Le gaulois,3266980101091,['Le gaulois'],['France'],[],[],804,193,13,0,19,,,,,,,,,,,,,,,,,,,804 kj(193 kcal),"4,1",0,"0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Lot 3 etui 2 cordon bleu mickey - Le gaulois,3266980016845,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' : Viande de filet de dinde traitée en salaison : 55 % ', 'viande de filet de dinde origine France : 46%', 'eau', 'dextrose de blé', 'sel', 'panure : 20% ', 'eau', 'farine de BLÉ', 'sel', 'levure', 'épices', 'jambon de dinde cuit standard : 12', '5 % ', 'Viande de dinde origine France : 8', '7%', 'eau', 'fibre de BLÉ', 'dextrose', 'sel', 'arôme naturel', 'extraits végétaux ', 'bette', 'carotte', 'ferments', 'gélifiant : carraghénanes', 'antioxydant : ascorbate de sodium', 'FROMAGE fondu : 12', '5 % ', 'FROMAGES : 6', '25%', 'eau', 'poudre de LAIT écrémé', 'protéines de LAIT', 'BEURRE', 'sels de fonte : citrates de sodium', 'Huile de tournesol']",['Non végétalien'],878,209,"8,8",16,16,,,,,,,,,,,,,,,,,,,878 kj(209 kcal),"1,7","1,8","1,2","0,48",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium', 'E331 - Citrates de sodium']",4,"['Gluten', 'Lait']",,,,,
480,1 filet de canard saveur laque s/v - Le gaulois,3266980001926,['Le gaulois'],['France'],"['Filet de canard ', 'origine France', ' : 94%', 'marinade saveur laquée : 6% ', 'eau', 'sucre', 'sel', 'sirop de glucose', 'arômes naturels', 'plantes aromatiques', 'caramel ', 'sirop de glucose', 'sucre', 'maltodextrine', 'épices', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium']","['Non végétalien', 'Non végétarien']",639,153,"7,9","2,4",17,,,"['Viandes', 'Volailles', 'Canards', 'Filets de canard']",-18%,-22%,-37%,+384%,-12%,C,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,,,639 kj(153 kcal),"2,5","1,6","1,1","0,44",7.9 g,en quantité modérée,2.5 g,en quantité modérée,1.6 g,en faible quantité,1.1 g,en quantité modérée,2,B,-23%,-32%,+380%,+3%,+3%,-55%,-55%,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,,,,,,
481,POULET A GRILLER MEDITERRANE Sat LG - Le gaulois,3266980013431,['Le gaulois'],['France'],"['Poulet crapaudine origine France : 97%', 'assaisonnement saveur méditerranéenne : 3% ', 'épices et plantes aromatiques', 'semoule de riz', 'sel', 'légumes ', 'tomate : 0,45%', 'poivron : 0,06%', 'betterave rouge : 0,03%', 'arômes et arômes de fumée', 'saccharose', ""huile d'olive : 0,15%"", 'Traces possibles de gluten', 'lait']",[],649,155,"7,1","3,7",19,,,,,,,,,,,,,,,,,,,649 kj(155 kcal),"2,1","0,8","1,1","0,44",,,,,,,,,,,,,,,,,,,,,,4,,,,,,
482,BQ CUIS.PLT CHURRASCO 550gSat LG NC - Le gaulois,3266980785666,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ':Poulet origine France : 96%', 'assaisonnement churrasco 4% ', 'épices ', 'dont piment', ""plantes aromatiques et extraits d'épices"", 'sel', 'sucre', 'noix de coco', 'tomate en poudre', 'ananas', 'arôme de fumée', 'arôme naturel']",[],764,183,12,"1,2",18,,,,,,,,,,,,,,,,,,,764 kj(183 kcal),"3,5",0,"0,56","0,224",,,,,,,,,,,,,,,,,,,,,,4,,,,,,
483,lot 2 étuis Potatoes de poulet panés - Le gaulois,3266980001308,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' : Préparation à base de pommes de terre en lamelles et de jambon de dinde cuit standard : 61% ', 'pommes de terre en lamelles : 40%', 'jambon de dinde cuit standard : 20% ', 'viande de dinde : 14%', 'eau', 'fibre de BLÉ', 'dextrose', 'sel', 'arôme naturel', 'extraits végétaux ', 'bette', 'carotte', 'ferments', 'gélifiant : carraghénanes', 'antioxydant : ascorbate de sodium', 'panure : 39% ', 'eau', 'farine de BLÉ', 'amidon de maïs', 'GLUTEN de BLÉ', 'sel', 'arôme', 'levures', 'épices', 'farine de riz', 'amidon de pomme de terre', 'poudres à lever : diphosphates - carbonates de sodium', 'dextrose', 'colorants : curcumine - extrait de paprika', ' Huile de tournesol', ' Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",796,190,"8,4",21,"6,9",,,,,,,,,,,,,,,,,,,796 kj(190 kcal),1,"1,5","1,3","0,52",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E500 - Carbonates de sodium', 'E100 - Curcumine', 'E160c - Extrait de paprika']",4,['Gluten'],,,,,
484,manchons de canard x10 (caissette) - Le gaulois,3266980004934,['Le gaulois'],['France'],[],[],804,193,13,0,19,,,,,,,,,,,,,,,,,,,804 kj(193 kcal),"4,1",0,"0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Lot 3 bq 2 esc dde mila orig sat lg - Le gaulois,3266980000998,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' : Escalope de dinde origine France : 83%', 'chapelure tomate origan 8% ', 'farine de BLÉ', 'tomate déshydratée : 0', '3%', 'origan : 0', '1%', 'plantes aromatiques', 'levure', 'sel', 'eau', 'épices et plantes aromatiques', 'semoule de riz', 'sel', 'légumes déshydratés', 'arômes et arômes de fumée', 'sucre', ""huile d'olive"", ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles de lait']",[],559,132,"1,5","8,3",21,,,,,,,,,,,,,,,,,,,559 kj(132 kcal),"0,4",1,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
486,escalopes dinde milanaise tomate origan x4 s/at - Le gaulois,3266980138127,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' : Escalope de dinde origine France : 83%', 'chapelure tomate origan 8% ', 'farine de BLÉ', 'tomate déshydratée : 0', '3%', 'origan : 0', '1%', 'plantes aromatiques', 'levure', 'sel', 'eau', 'épices et plantes aromatiques', 'semoule de riz', 'sel', 'légumes déshydratés', 'arômes et arômes de fumée', 'sucre', ""huile d'olive"", ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles de lait']",[],559,132,"1,5","8,3",21,,,,,,,,,,,,,,,,,,,559 kj(132 kcal),"0,4",1,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
487,5 broch plt olive romarin sat lg nc - Le gaulois,3266980587796,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' :Filets de poulet origine France : 85% minimum', ""marinade à l'olive et au romarin : 10% "", 'eau', 'semoule de riz', 'maltodextrine', 'sel', 'arômes naturels', 'légume et extrait de légume ', ""dont extrait d'olive verte : 0,07%"", 'épices et plantes aromatiques ', 'dont romarin : 0,04% maximum', ""huile d'olive : 0,1%"", 'graine de pavot bleu', ""extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'olive verte : 5% ', 'olive : 4,8%', 'eau', 'huile de colza', 'sel', 'acidifiants : acide lactique et acide citrique', 'Traces possibles gluten', 'lait']",[],441,104,2,"2,6",19,,,,,,,,,,,,,,,,,,,441 kj(104 kcal),"0,6",0,"1,4","0,56",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium', 'E270 - Acide lactique', 'E330 - Acide citrique']",4,,,,,,
488,filets de poulet thym citron x6 s/at - Le gaulois,3266980015602,['Le gaulois'],['France'],"['Filet de poulet origine France : 88 %', 'marinade thym et arôme naturel de citron : 12 % ', 'eau', 'chapelure de BLÉ', 'sucre', 'sel', 'maltodextrine de blé', 'amidon de BLÉ', 'légumes déshydratés', 'thym : 0', '1 %', 'arômes naturels ', 'dont arôme naturel de citron : 0', '1%', ""épices et extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles de lait']","['Non végétalien', 'Non végétarien']",445,105,"1,4","3,1",20,,,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",-9%,-20%,-51%,+547%,-12%,C,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,445 kj(105 kcal),"0,4","0,7","1,4","0,56",1.4 g,en faible quantité,0.4 g,en faible quantité,0.7 g,en faible quantité,1.4 g,en quantité modérée,2,B,-18%,-46%,+188%,+87%,+87%,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
489,Flt plt extra tdr thym 720g s/at lg - Le gaulois,3266980223168,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' : Filet de poulet origine France : 88 %', 'marinade thym et arôme naturel de citron : 12 % ', 'eau', 'chapelure de BLE', 'sucre', 'sel', 'maltodextrine de blé', 'amidon de BLE', 'légumes déshydratés', 'thym : 0', '1 %', 'arômes naturels ', 'dont arôme naturel de citron : 0', '1%', ""épices et extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles de lait']",[],445,105,"1,4","3,1",20,,,,,,,,,,,,,,,,,,,445 kj(105 kcal),"0,4","0,7","1,4","0,56",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
490,FLT PLT EXT.TDR THYM 720G Sat LG NC - Le gaulois,3266980223380,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en œuvre', ' : Filet de poulet origine France : 88 %', 'marinade thym et arôme naturel de citron : 12 % ', 'eau', 'chapelure de BLE', 'sucre', 'sel', 'maltodextrine de blé', 'amidon de BLE', 'légumes déshydratés', 'thym : 0', '1 %', 'arômes naturels ', 'dont arôme naturel de citron : 0', '1%', ""épices et extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles de lait']",[],445,105,"1,4","3,1",20,,,,,,,,,,,,,,,,,,,445 kj(105 kcal),"0,4","0,7","1,4","0,56",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
491,2 FLT PLT EXT.TDRE THYM 300G Sat NC - Le gaulois,3266980408794,['Le gaulois'],['France'],"['Filet de poulet origine France : 88 %', 'marinade thym et arôme naturel de citron : 12 % ', 'eau', 'chapelure de BLÉ', 'sucre', 'sel', 'maltodextrine de blé', 'amidon de BLÉ', 'légumes déshydratés', 'thym : 0', '1 %', 'arômes naturels ', 'dont arôme naturel de citron : 0', '1%', ""épices et extraits d'épices"", 'acidifiants : acétate de sodium', 'lactate de calcium', 'Traces possibles de lait']","['Non végétalien', 'Non végétarien']",445,105,"1,4","3,1",20,,,,,,,,,,,,,,,,,,,445 kj(105 kcal),"0,4","0,7","1,4","0,56",,,,,,,,,,,,,,,,,,,,,"['E262i - Acétate de sodium', 'E327 - Lactate de calcium']",4,['Gluten'],,,,,
492,rôti de poulet doré au four tranché s/at - Le gaulois,3266980782061,['Le gaulois'],['France'],"['Ingrédients ', 'à la mise en oeuvre', ' : Filets de poulet 89%', 'eau', 'sel', 'sirop de glucose', 'arômes naturels', 'oignon', 'carotte', 'poireau', 'gélifiant : carraghénanes', 'antioxydant : érythorbate de sodium', 'conservateur : nitrite de sodium', ' Colorant de surface : caramel ordinaire']","['Non végétalien', 'Non végétarien']",456,108,"1,5",1,22,,,,,,,,,,,,,,,,,,,456 kj(108 kcal),"0,5","0,5","1,5","0,6",,,,,,,,,,,,,,,,,,,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E150a - Caramel E150a']",4,,,,,,
493,nuggets de dinde kentucky PF 1 kg s/at - Le gaulois,3266980628239,['Le gaulois'],['France'],"['Viande de dinde traitée en salaison saveur Kentucky : 68 % ', 'viande de dinde origine France : 34%', 'eau', 'peaux de poulet', 'protéines de SOJA', 'fibres de BLÉ', 'dextrose de blé', 'sucre', 'sel', 'amidon de maïs', 'poudre de tomate', 'sucre caramélisé', 'épices ', 'paprika', 'gingembre', 'extrait de levure', 'sel fumé', ""poudre d'oignon"", 'persil', 'thym', 'poivron rouge', ""poudre d'ail"", ""extrait d'épice"", 'panure : 32% ', 'eau', 'farine de BLÉ', 'sel', 'levure', 'épices', ' Huile de tournesol', ' Peut contenir des traces de lait']","['Non végétalien', 'Non végétarien']",1010,242,13,18,12,,,,,,,,,,,,,,,,,,,1010 kj(242 kcal),"2,9",2,"0,9","0,36",,,,,,,,,,,,,,,,,,,,,,4,"['Gluten', 'Soja']",,,,,
