,name,bar_code,eco_score,generic_name,quantity,brand,categories,labels,origin_detail,producer_info,manufacturing,traceability_code,markets,sales_countries,ingredients_list,additives,palm_ingredients,allergens,ingredients_analysis,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,ingredients_origins,link,brand_owner
278,DANAO ORANGE MANGUE -  - 900ml,3661505086622,,,900 ml,,['Lactés'],"['Sans sucre ajouté', 'Sans conservateurs']",,,['France'],,,['France'],"['Jus de fruits à base de concentrés 70,6% ', 'pomme 49,6% wrange 13,8%', 'mangue 7,2%', 'lait écrémé 16%', 'eau', 'stabilisant: pectine de fruit', 'acidifiant: acide citrique', 'vitamines:C et E', 'arômes naturels', 'colorant carotenes']","['E440 - Pectines', 'E330 - Acide citrique', 'E160 - Caroténoïdes']",,['Lait'],['Non végétalien'],4,0.1 g,en faible quantité,0 g,en faible quantité,8 g,en quantité modérée,0 g,en faible quantité,?,,39,,163 kj(39 kcal),,"0,1",,0,,"8,3",,8,,"0,8",,0,,0,,-1,,A,,,,,,,,,['Bouteille'],,,
279,Filets de maquereaux marinés au vin blanc & aux aromates - carrefour - 176g,3560071175733,C,Filets de Maquereaux au vin blanc et aromates,176 g,['Carrefour'],"['Conserves', 'Produits de la mer', 'Poissons', 'Poissons en conserve', 'Filets de poissons', 'Maquereaux', 'Filets de maquereaux', 'Filets de maquereaux au vin blanc et aromates', 'Maquereaux en conserve']","['Fabriqué en France', 'Nutriscore', 'Nutriscore B', 'Pêche durable', 'Pêche durable MSC']",,,['FRANCE'],"['FR 85.222.003 CE', 'Saint-Gilles-Croix-de-Vie (Vendée, France)', 'MSC-C-51090']",['Carrefour'],"['France', 'La Réunion']","['Filets de maquereaux 59% ', 'Scomber scombrus', 'eau', 'vinaigre de vin blanc*', ""vinaigre d'alcool*"", 'vin blanc* 2,9%', 'carotte 2,8%', 'cornichon 2,8% ', 'cornichon 2,2%', 'eau', ""vinaigre d'alcool"", 'sel', 'oignon 2,2%', 'poivron rouge 2,2%', 'sel', 'fumet de poisson ', 'sel', 'maltodextrine de pomme de terre', 'poisson déshydraté', 'oignon poudre', 'ail', 'extrait de levure', 'colorant : extrait de curcuma', 'persil déshydraté', 'poivre noir', 'laurier poudre', 'clous de girofle', 'thym poudre']",['E100 - Curcumine'],,['Anhydride sulfureux et sulfites'],"['Non végétalien', 'Non végétarien']",4,12 g,en quantité modérée,2.8 g,en quantité modérée,0 g,en faible quantité,0.82 g,en quantité modérée,?,,164,-3%,686 kj(164 kcal),-1%,12,+5%,"2,8",-3%,0,-100%,0,-100%,14,-6%,"0,82",-11%,"0,328",-11%,2,-19%,B,-19%,39.7%,14.3%,30.7%,14.1%,1.0%,0.3%,55,"['boite de conserve en métal', 'Metal', 'Boîte', 'Conserve']",['Atlantique Nord-Est'],,
280,Lipton Thé Vert Bio Gingembre Citron-Vert Bio 20 Sachets Pyramides - 28g,8717163818725,A,Thé vert aromatisé gingembre citron vert.,28 g,['Lipton'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés']","['Bio', 'Bio européen', 'BE-BIO-01', 'FR-BIO-01', 'Rainforest Alliance', 'AB Agriculture Biologique']",,,,,,['France'],"['Thé vert de Chine¹ˉ² ', '84%', 'arôme naturel de citron vert avec autres arômes naturels', 'écorces de citron vert¹ ', '2,2%', 'gingembre¹ ', '2,2%', "" ¹Ingrédients issus de l'agriculture biologique"", ' ²Vérifié Rainforest Alliance™']",,,,[],4,,,,,,,,,?,,0,-100%,0 kj(0 kcal),-100%,0,-100%,0,-100%,"0,2",-89%,0,-100%,"0,1",-41%,0,-100%,0,-100%,0,-100%,B,-100%,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,"['Boite', 'Film']",,,
281,Ya avoine chocolat - 400g,3760192499811,,Dessert végétal à l'avoine et chocolat,400 g,['Ya'],"['Desserts', 'Desserts végétaliens']","['Bio', 'Bio européen', 'Commerce équitable', 'Sans gluten', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE', 'Fair for Life', 'FR-BIO-01', 'Sans lactose', 'Climate balanced', 'Handi Production']",,,,,,['France'],"[""jus d'avoine* 88% "", 'eau', 'avoine complete* sans gluten 17%', 'sucre de canne blond* du Brésil', 'cacao de République Dominicain / Equateur / Sao Tomé  3', '6%', 'amidon de manioc*', 'gélifiant: agar agar']",['E406 - Agar-agar'],,,[],4,1.1 g,en faible quantité,0.5 g,en faible quantité,12 g,en quantité modérée,0.09 g,en faible quantité,403,+14%,95,0%,403 kj(95 kcal),+3%,"1,1",-68%,"0,5",-68%,19,+54%,12,+30%,"2,1",-25%,"0,09",-15%,"0,036",-15%,2,+16%,B,+16%,,,,,,,,"['Point vert', 'Triman', 'Pensez au tri!', 'Etui carton - pot - couvercle plastique - opercule metal à recycler', 'Etui en carton', 'Opercule en métal']",,,
282,Knorr Soupe Bio Légumes d'Eté 1l - 1000ml,8717163851074,A,Soupe.,1000 ml,['Knorr'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Plats préparés', 'Soupes', 'Veloutés', 'Soupes de légumes', 'Veloutés de légumes']","['Bio', 'Végétarien', 'Bio européen', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE', 'Union Végétarienne Européenne', 'FR-BIO-01', 'FR-BIO-10', 'Point Vert', 'Sans colorants', 'Sans conservateurs', 'AB Agriculture Biologique', 'Triman']",,,['Alsace'],,['Carrefour market'],['France'],"['Eau', 'poivron rouge¹ : 11%', 'tomate¹ : 9,7%', 'pomme de terre¹', 'courgette¹ : 4,5%', 'CÉLERI-RAVE¹', 'carotte¹', 'oignon¹ : 3,5%', 'CRÈME fraîche¹ : 2,5%', 'CÉLERI¹', 'amidon de maïs¹', 'huile de colza¹', 'sucre de canne¹', 'extrait de levure', 'sel', 'épice¹ et aromates¹ ', 'ail¹', 'paprika¹', 'persil¹', 'arôme naturel de livèche', 'arôme naturel de piment', ' Peut contenir : gluten', 'moutarde', 'œuf', 'soja', "" ¹Ingrédients issus de l'Agriculture Biologique"", ' Teneur en légumes : 45%']",,,"['Céleri', 'Lait']","['Non végétalien', 'Végétarien']",4,3 g,en quantité modérée,0.7 g,en faible quantité,3.2 g,en faible quantité,0.71 g,en quantité modérée,239,+49%,57,+46%,239 kj(57 kcal),+47%,3,+95%,"0,7",+16%,"6,1",+28%,"3,2",+73%,"1,1",+29%,"0,71",+10%,"0,284",+10%,3,+124%,C,+124%,25.5%,33.0%,16.0%,11.0%,10.2%,4.3%,97,"['Brique', 'Brique en carton']",,https://www.knorr.com/fr/produits/soupesliquides/bio/soupe-veloute-de-legumes-dete.html,
283,bio velouté de tomates & pointe d'origan - Liebig - 1L,3036811367817,A,,1 L,['Liebig'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Plats préparés', 'Soupes', 'Veloutés', 'Soupes de légumes', 'Veloutés de légumes']","['Bio', 'Sans conservateurs']",,,['France'],,,['France'],"['Jus de tomates à base de concentré 54%', 'eau', 'carotte', 'oignon', 'céleri-rave', 'amidon de mais', 'crème en poudre', 'sel de mer', 'poireau', 'sucre de canne', 'origan 0,04%', 'arôme naturel de poivre', 'arôme naturel de thym', 'arôme naturel de basilic']",,,"['Céleri', 'Lait']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",4,0.5 g,en faible quantité,0.3 g,en faible quantité,2.4 g,en faible quantité,0.6 g,en quantité modérée,?,,28,-28%,117 kj(28 kcal),-28%,"0,5",-68%,"0,3",-50%,"4,7",-1%,"2,4",+30%,"0,7",-18%,"0,6",-7%,"0,24",-7%,0,-100%,B,-100%,25.5%,33.0%,16.0%,11.0%,10.2%,4.3%,97,['Carton'],,,
284,Spécialité Pomme Mangue SSA - Vergers Gourmands - 4x 100g,4056489136699,B,,4 x 100 g,['Vergers Gourmands'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes', 'Compotes de pomme', 'Compotes pommes mangue']","['Sans sucre ajouté', 'Sans colorants', 'Sans conservateurs']",,,,,,['France'],"['49,5% purée de pomme', '40% purée de mangue', '10% morceaux de mangue', 'arôme naturel', 'antioxydant: acide ascorbique', ' Traces éventuelles de céréales contenant du gluten et de lait']",['E300 - Acide ascorbique'],,,"['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",4,0.5 g,en faible quantité,0.5 g,en faible quantité,12 g,en quantité modérée,0.01 g,en faible quantité,?,,61,0%,255 kj(61 kcal),-2%,"0,5",+48%,"0,5",+355%,14,+3%,12,-2%,"0,5",+28%,"0,01",+69%,"0,004",+69%,-3,,A,,32.9%,28.7%,15.1%,13.7%,7.6%,2.1%,96,,,,
285,Gewürz-Spekulatius - Wintertraum - 600g,4061458121064,D,,600 g,['Wintertraum'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Spéculoos']",['Fabriqué en Allemagne'],,,"['Neuenhaus', 'Deutschland']",,['Netto'],"['France', 'Allemagne']","['Weizenmehl', 'Zucker', 'Palmfett', 'Karamellzuckersirup', 'Gewürze', 'Backtriebmittel: Natriumhydrogencarbonat', 'Speisesalz']",['E500ii - Carbonate acide de sodium'],,['Gluten'],"['Huile de palme', 'Végétalien', 'Végétarien']",3,19 g,en quantité modérée,9.4 g,en quantité élevée,27 g,en quantité élevée,0.88 g,en quantité modérée,2004,+0%,477,+1%,2004 kj(477 kcal),+1%,19,-9%,"9,4",-7%,70,+9%,27,-8%,6,-8%,"0,88",+49%,"0,352",+49%,22,+11%,E,+11%,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,"['Kunststoff', 'Tüte']",,,
286,Pétales de mais Corn flakes - Auchan - 500g,3596710475506,C,,500 g,['Auchan'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Flocons', 'Flocons de céréales', 'Céréales extrudées', 'Flocons extrudés', 'Corn-flakes']","['Nutriscore', 'Nutriscore C']",,,,,['Auchan'],['France'],"['Maïs 92%', 'sucre', 'sel', ""extrait de malt d'orge"", ' Le maïs ne provient pas de France']",,,['Gluten'],[],3,1.1 g,en faible quantité,0.6 g,en faible quantité,6.5 g,en quantité modérée,1.9 g,en quantité élevée,?,,375,-1%,1569 kj(375 kcal),-1%,"1,1",+1%,"0,6",+111%,82,-1%,"6,5",-39%,"7,9",+10%,"1,9",+57%,"0,76",+57%,10,+34%,C,+34%,74.0%,13.1%,5.1%,5.5%,2.3%,0.0%,60,,,,
287,Pois chiche - Le Bio Engagé - 530g (égoutté : 340g),3017800246719,A,,530 g (égoutté : 340 g),"['Le Bio Engagé', ""D'aucy""]","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Conserves', 'Légumineuses', 'Graines', 'Aliments à base de plantes en conserve', 'Graines de légumineuses', 'Légumes secs', 'Pois chiches', 'Légumineuses en conserve', 'Pois chiches en conserve']","['Bio', 'Bio européen', 'AB Agriculture Biologique', 'FR-BIO-01', 'Nutriscore', 'Nutriscore A']",,,,,,['France'],"['Pois chiches', 'eau']",,,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",1,2.3 g,en faible quantité,0.3 g,en faible quantité,0.3 g,en faible quantité,0.1 g,en faible quantité,457,-7%,109,-6%,457 kj(109 kcal),-5%,"2,3",+13%,"0,3",+12%,12,-20%,"0,3",-58%,"6,2",-4%,"0,1",-84%,"0,04",-84%,-7,,A,,28.6%,33.2%,14.9%,14.4%,4.2%,4.8%,88,"['Bocal', 'Verre', 'Couvercle', 'Métal']",['France'],,
288,Petits morceaux sucre canne - Saint Louis - 1kg,3220034950004,B,,1 kg,['Saint Louis'],"['Édulcorants', 'Sucres']",,,,,,,['France'],[],,,,[],,,,,,,,0 g,en faible quantité,?,,?,,,,?,,,,?,,,,?,,0,-100%,0,-100%,,,,,65.2%,10.9%,13.4%,7.2%,3.3%,0.0%,94,,,,
289,Grenadine - Teisseire,3092718626556,B,,,['Teisseire'],"['Boissons', 'Sirops', 'Sirops aromatisés', 'Sirops de grenadine']",,,,,,,['France'],"['Sucre', 'sirop de glucose-fructose', 'eau', 'jus de fruits à base de concentrés : 11% ', 'fruits rouges 8,4% : cassis 3%', 'sureau 2,5%', 'groseille 1,6%', 'framboise 1,3% ', ' citron', 'acidifiant : acide citrique', 'arômes naturels', "" *Cette recette est élaborée à partir d'arômes naturels non issus exclusivement de cassis"", 'groseille et framboise']",['E330 - Acide citrique'],,,[],4,,,,,,,,,?,,25,-89%,105 kj(25 kcal),-90%,0,-100%,0,-100%,"6,2",-90%,6,-90%,0,-100%,0,-100%,0,-100%,,,,,58.3%,8.5%,16.3%,7.9%,7.3%,1.6%,100,,,,
290,"Cabillaud sauce tomate basilic, boulgour et légumes - Weight Watchers - 300g",3248830000631,,,300 g,['Weight Watchers'],"['Plats préparés', 'Frais', 'Plats préparés au poisson', 'Plats préparés frais']","['Sans colorants', 'Sans conservateurs', 'Nutriscore', 'Nutriscore A', '2,8\xa0% de matières grasses']",,,,"['FR 72.264.003 CE', 'Sablé-sur-Sarthe (Sarthe, France)']",['Carrefour'],['France'],"['Cabillaud précuit 23,3%', 'boulgour cuit 18,5% ', 'eau', 'boulgour de blé dur', 'petits pois doux 17,8%', 'eau', 'tomates pelées concassées au jus 6,3% ', 'tomates et jus de tomates', 'fèves de soja 5,3%', 'purée de petits pois 4,9%', 'courgettes 4%', 'échalotes', 'concentré de tomates 2,3%', 'carottes 2%', ""huile d'olive vierge"", 'tomates 1,6%', 'sel', 'farine de blé', 'basilic 0,3%', 'ail', 'vinaigre de Xérès', 'aneth', 'gélifiant : agar-agar', 'paprika', 'estragon', 'poivre', 'thym', 'piment fort']",['E406 - Agar-agar'],,"['Poisson', 'Gluten', 'Soja']","['Non végétalien', 'Non végétarien']",4,2.8 g,en faible quantité,0.4 g,en faible quantité,1.3 g,en faible quantité,0.7 g,en quantité modérée,299,-60%,95,-49%,299 kj(95 kcal),-60%,"2,8",-66%,"0,4",-84%,"7,6",-55%,"1,3",-42%,"8,5",+13%,"0,7",-31%,"0,28",-31%,-4,-197%,A,-197%,,,,,,,,"['Barquette plastique', 'Carton']","['Boulgour origine UE et Non-UE', 'Cabillaud origine Atlantique Nord-Est', 'Légumes verts origine UE']",,
291,Gaufrettes roulées chocolat noir - Sondey - 125g,20026578,D,gaufrettes roulées avec 26% de chocolat noir,125g,['Sondey'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits au chocolat']","['Agriculture durable', 'Fabriqué en Allemagne', 'en:UTZ Certified', 'en:utz-certified-cacao']",,,,,['Lidl'],"['France', 'Allemagne']","['Farine de blé', 'sucre', 'huiles végétales ', 'huile de palme et de palmiste', 'pâte de cacao', 'beurre de cacao', 'lait écrémé en poudre', 'lactosérum ', 'lait', 'jaune d’œuf en poudre', 'émulsifiant : lécithine de tournesol ', ' sel', 'lait entier en poudre', 'poudre à lever : carbonates de sodium ', ' épice', 'arôme naturel de vanille', ""arôme naturel de vanille avec d'autres arômes naturels""]","['E322i - Lécithine', 'E500 - Carbonates de sodium']",['Huile de palme'],"['Œufs', 'Gluten', 'Lait']","['Huile de palme', 'Non végétalien', 'Peut-être végétarien']",4,30.6 g,en quantité élevée,20.9 g,en quantité élevée,33.5 g,en quantité élevée,0.4 g,en quantité modérée,?,,538,+9%,2251 kj(538 kcal),+9%,"30,6",+31%,"20,9",+77%,"58,2",-7%,"33,5",+3%,"5,8",-12%,"0,4",-28%,"0,16",-28%,24,+12%,E,+12%,84.4%,9.1%,2.7%,2.2%,1.6%,0.0%,46,"['Carton', 'barquette plastique', 'Point vert', 'Film plastique']",,,
292,Jambon cru Italien - Dulano sélection - 100g,20053642,E,Jambon cru italien,100 g,['Dulano sélection'],"['Viandes', 'Charcuteries', 'Jambons', 'Jambons crus', 'en:Raw-cured-ham']",,,,['Italie'],['IT 683-L CE'],['Lidl'],['France'],"['Viande de porc', 'sel', 'conservateurs : nitrate de potassium']","['E252 - Nitrate de potassium', '', 'Risque élevé de sur-exposition']",,,"['Sans huile de palme', 'Non végétalien', 'Non végétarien']",3,14 g,en quantité modérée,6 g,en quantité élevée,0 g,en faible quantité,6 g,en quantité élevée,?,,235.2,-2%,984 kj(235 kcal),-2%,14,+4%,6,+16%,"0,3",-54%,0,-100%,"27,1",-6%,6,+22%,"2,4",+22%,17,0%,D,0%,81.5%,16.7%,0.3%,0.9%,0.5%,0.1%,13,['Barquette plastique conditionnée sous atmosphère protectrice'],['Union européenne'],,
293,Coeur de pain d'épices fourrés aux fruits - Favorina - 300g,20154691,B,Cœurs de pain d'épices fourrés de 28% de préparation à l'abricot et enrobés de 21% de chocolat noir,300 g,"['Favorina', 'Lidl']","['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux', 'Gâteaux au chocolat', ""Pains d'épices""]","['Fabriqué en Allemagne', 'Fairtrade-cocoa-program']",,,['Allemagne'],,['Lidl'],"['France', 'Italie', 'Luxembourg']","['Sirop de glucose-fructose', 'farine de blé', 'sucre', '12% abricots secs', 'beurre de cacao', 'lait en poudre entier', 'pâte de cacao', 'beurre de cacao', 'poudres à lever : diphosphates', 'carbonates de sodium', 'carbonates de potassium ', ' acidifiant : acide citrique ', ' gélifiant : pectines ', ' arôme naturel', ""correcteur d'acidité "", ' citrates de potassium ', ' lait en poudre écrémé', 'épices', 'beurre concentré ', 'lait', 'sirop de sucre caramélisé', 'émulsifiant : lécithines ', 'soja', ' ', ' sel']","['E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E500 - Carbonates de sodium', 'E330 - Acide citrique', 'E440 - Pectines', 'E332 - Citrates de potassium', 'E322i - Lécithine']",,"['Œufs', 'Gluten', 'Lait', 'Soja']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",4,9.6 g,en quantité modérée,6.6 g,en quantité élevée,42.6 g,en quantité élevée,0.25 g,en faible quantité,1563,+6%,371,+10%,1563 kj(371 kcal),+10%,"9,6",+175%,"6,6",+432%,"63,8",-10%,"42,6",+5%,"4,5",+4%,"0,25",-43%,"0,1",-43%,20,+42%,E,+42%,61.5%,18.9%,9.5%,5.0%,5.0%,0.0%,90,"['Sachet', 'Plastique']",,,
294,Coeurs d'artichauts - Freshona - 350g e,20543167,C,,350 g e,['Freshona'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Légumes tiges', 'Artichauts', 'Artichauts en conserve', ""Coeurs d'artichauts""]",,,,,,['Lidl'],['France'],"[""Coeurs d'artichauts"", 'eau', 'sel', 'acidifiant : acide citrique']",['E330 - Acide citrique'],,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",3,0.2 g,en faible quantité,0.1 g,en faible quantité,1 g,en faible quantité,0.8 g,en quantité modérée,?,,40,+3%,167 kj(40 kcal),-2%,"0,2",-85%,"0,1",-35%,"6,5",+42%,1,-18%,1,-38%,"0,8",-6%,"0,32",-6%,-2,,A,,53.3%,26.8%,7.3%,6.0%,4.3%,2.1%,56,"['Bocal', 'Verre']",,,
295,Mini financiers aux amandes - SONDEY - 180g,20593766,D,,180 g,['SONDEY'],"['Snacks', 'Desserts', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux', 'Financiers']",['Point Vert'],,,,,['Lidl'],['France'],"['Sucre de canne', ""blancs d'œufs"", '18 % beurre ', 'lait', ""14% poudre d'amandes "", 'fruits à coque', 'farine de blé', 'humectant : glycérol', 'sirop de glucose-fructose', 'oeufs entiers', 'sel', 'poudres à lever : diphosphates', 'carbonates de sodium ', ' amidon de blé', ""arôme naturel d'amande amère"", 'arôme ', 'contient alcool']","['E422 - Glycérol', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E500 - Carbonates de sodium']",,"['Œufs', 'Gluten', 'Lait', 'Fruits à coque']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",4,27 g,en quantité élevée,13 g,en quantité élevée,32 g,en quantité élevée,0.38 g,en quantité modérée,?,,452,0%,1891 kj(452 kcal),+0%,27,+1%,13,+2%,43,-0%,32,-1%,"9,3",+14%,"0,38",+14%,"0,152",+14%,23,+6%,E,+6%,88.7%,6.4%,2.2%,1.6%,1.1%,0.0%,35,"['Sachet', 'Plastique']",,,
296,Norwegischer Räucherlachs - Nautica - 200g,20668518,E,,200g,['Nautica'],"['Produits de la mer', 'Poissons', 'Saumons', 'Poissons fumés', 'Saumons fumés']","['Aquaculture responsable', 'Aquaculture responsable ASC']",,,,"['PL 22081810 WE', 'ASC-C-00026', 'ASC-C-00772']",['Lidl'],"['Belgique', 'France', 'Allemagne', 'Espagne', 'Suisse']","['97% saumon ', 'poisson', 'sel', 'fumée de bois de hêtre']",,,['Poisson'],"['Sans huile de palme', 'Non végétalien', 'Non végétarien']",3,10 g,en quantité modérée,1.6 g,en quantité modérée,0 g,en faible quantité,2.93 g,en quantité élevée,703,-9%,168,-9%,703 kj(168 kcal),-9%,10,-5%,"1,6",-22%,0,-100%,0,-100%,"19,6",-11%,"2,93",+4%,"1,172",+4%,13,-1%,D,-1%,96.2%,0.0%,1.6%,1.4%,0.7%,0.2%,24,"['07 O', 'Kunststoff']",['de:Norvège'],,
297,Rôti de porc aux herbes - Saint Alby - 160g,20680732,D,,160 g,['Saint Alby'],"['Viandes', 'Porc', 'Rôtis de porc']","['Viande Française', 'Viande Porcine Française', 'Point Vert']",,,['France'],,['Lidl'],['France'],"['90% filet de porc', 'eau', 'sel', 'arômes naturels', 'dextrose', 'bouillon de porc deshydraté ', 'eau', 'os et viande de porc', 'extrait de carotte et extrait de poireau', 'épices', '0,1% herbes de Provence', 'sirop de glucose', 'chlorure de potassium', 'antioxydant : ascorbate de sodium ', ' conservateur : nitrite de sodium ', ' colorant : caramel ordinaire']","['E301 - Ascorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E150a - Caramel E150a']",,,"['Non végétalien', 'Non végétarien']",4,4 g,en quantité modérée,1.6 g,en quantité modérée,0.5 g,en faible quantité,1.9 g,en quantité élevée,?,,132,-8%,552 kj(132 kcal),-7%,4,-20%,"1,6",-23%,1,+22%,"0,5",-20%,23,+3%,"1,9",+10%,"0,76",+10%,5,-30%,C,-30%,77.9%,17.0%,3.2%,1.1%,0.6%,0.2%,21,"['Frais', 'Plastique', 'Barquette']",['France'],,
298,Kürbiskerne naturbelassen - Alesto - 200g,20707170,,,200g,"['Alesto', 'Lidl']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Graines', 'Produits de la plante de courge', 'Graines de courge et dérivés', 'Graines de courge']",,,,,,,"['France', 'Allemagne', 'Italie']",['Kürbiskerne'],,,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",1,47.7 g,en quantité élevée,8.8 g,en quantité élevée,1.4 g,en faible quantité,0.03 g,en faible quantité,?,,593,+5%,2481 kj(593 kcal),+5%,"47,7",+8%,"8,8",+16%,"3,6",-56%,"1,4",+20%,"34,4",+15%,"0,03",-94%,"0,012",-94%,0,-100%,B,-100%,,,,,,,,"['Packung(en)', 'Tüte', 'Tüte']",,,
299,BIO FETA Organic - Milbona - 280g (200g),20763879,C,,280 g (200 g),"['Milbona', 'Hellenic Dairies']","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de Grèce', 'Fetan', 'Blocs de feta']","['Bio', 'Bio européen', 'Agriculture UE', 'GR-BIO-03']",,,"['Grekland', 'Greece', 'Griechenland']","['GR 46.1 EC', 'GR-BIO-03']",['Lidl'],"['France', 'Allemagne', 'Italie', 'Suède']","['lait de mouton pasteurisé', 'lait de chèvre pasteurisé', 'sel de cuisine', 'cultures', 'présure']",,,['Lait'],['Non végétalien'],3,23 g,en quantité élevée,16.1 g,en quantité élevée,0.7 g,en faible quantité,2.2 g,en quantité élevée,1143,-1%,276,-2%,1143 kj(276 kcal),-3%,23,-2%,"16,1",+5%,"0,7",-11%,"0,7",+117%,"16,5",+2%,"2,2",-7%,"0,88",-7%,17,-1%,D,-1%,87.8%,4.4%,3.0%,3.1%,1.4%,0.4%,44,"['05 PP', 'Plastic', 'Green dot']",['Grèce'],,
