,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,eco_score,quantity,categories,traceability_code,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,brand,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,labels,allergens,nova_score,packaging,additives,ingredients_origins,manufacturing,markets,brand_owner,origin_detail,producer_info,link,generic_name,palm_ingredients
130,crème nuit bio - N.A.E - 50ml,3178041339896,['France'],"['Gents: Aqua-Aloe Barbadensis Leaf Juice""-Octyldod Harthus Annuus Hybrid Of"" - Gycerin - Coco-Capryl e-Cetearyl Alcohol-C10-18 Triglycerides - Glyc e-Glycery Behenate-Sorbitan Caprylate-Benay/ Alcoi Stearoyl Glutamate-CeterGucoside-Parfum-Xant Citric Acid-Dehydroac Acid-Sodium Benzo ium Sorbate-Hydroly ium Vulgare Flower/Le Gdient issu de l\'Agriculture Biologique a Digitata Extra u S Etract-Sodum Hydrow 670']",[],?,?,,?,,?,,?,,,,50 ml,['Cosmetique'],['3 178041 339896'],,,,,,,,,,,,,['N.A.E'],,,,,,,,,,,,,,,,,,['Bio'],,,['Tube'],,['98\xa0% origine naturelle 24\xa0% bio'],['France'],['Auchan'],,,,,,
131,Stellato tramezzino tacchino arrosto,8000327000532,['France'],[],[],?,0,0 kj(0 kcal),"10,7","1,6",22,1,"10,8","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Pâtes Au Maïs Fettucine Sans Gluten,7640143673346,['France'],[],[],?,316,1322 kj(316 kcal),"0,9","0,3","71,2","0,7",9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Latte fresco intero alta qualità,8054395000543,['France'],[],[],?,65,272 kj(65 kcal),"3,6","2,4","4,8","4,8","3,4","0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Si con riso senza lattosio muffin con riso e,8001860210044,['France'],[],[],?,448,1874 kj(448 kcal),25,"4,8",48,27,"5,6","0,91","0,364",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,K Classic Mineralwasser Mit Kohlensäure,4337185151316,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Sucuk,4050164005034,['France'],[],[],?,361,1510 kj(361 kcal),"30,7","6,5",3,"2,4",18,3,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Dulce De Manzana,8411079392033,['France'],[],[],?,235,983 kj(235 kcal),0,0,"57,8","52,8","0,3","0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,La mayonnaise de Dijon,8711327450042,['France'],[],[],?,640,2678 kj(640 kcal),70,7,20,"1,4","1,2","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Milk chocolate dragee,4850001399377,['France'],[],[],?,537,2247 kj(537 kcal),"27,5","15,5","65,9","57,3","6,5","0,17","0,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Beurre Bretonnière,3760166960002,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Poires Conférence - SARL Atlanpom - 1kg,3760014685262,['France'],['Poires Conférence calibre 60/65 catégorie 1'],[],?,?,,?,,?,,?,,,,1 kg,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Poires']",,,,,,,,,,,,,,['SARL Atlanpom'],,,,,,,,,,,,,,,,,,,,,['Sachet plastique'],,['Belgique'],,,,,,,,
142,Confettura albicocca,8005360006213,['France'],[],[],?,206,862 kj(206 kcal),0,0,50,50,"0,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Terrine poisson,3560070344390,['France'],[],[],?,?,,?,0,?,0,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,La Rosina Pomodori Pelati 400G,8011988000069,['France'],[],[],?,27.4,115 kj(27 kcal),"0,2","0,1","4,5","3,4","1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Repas Complet Jeune Lapin 7KG En Seau -,3469980005936,['France'],[],[],?,?,,?,,?,,?,,,,,"['Non alimentaire', 'Open Pet Food Facts', 'Nourriture pour animaux']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Hof Gemüse - Kürbis Ingwer - Allons - 135g,4016249108496,['France'],[],[],858,207,858 kj(207 kcal),16,"1,8",11,7,"3,7","1,4","0,56",,135 g,['Produits à tartiner'],,-39%,-36%,-10%,-65%,-14%,,,,,,,,['Allons'],16 g,en quantité modérée,1.8 g,en quantité modérée,7 g,en quantité modérée,1.4 g,en quantité modérée,-36%,-66%,-75%,+166%,+166%,6,-52%,C,-52%,"['Bio', 'Bio européen', 'en:Glutenfrei', 'en:Végane']",,,['Glas'],,['en:Gemüse aus Ökoanbau'],,,,,,,,
147,Pur jus de pomme cerise,3760034609095,['France'],[],[],?,58.7,246 kj(58 kcal),"0,2",0,"13,8","13,8","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Mini chocolates dark/noir,7610036008241,['France'],[],[],?,535,2238 kj(535 kcal),38,22,43,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Crispy Choco Muesly 300 G,8018699015566,['France'],[],[],?,436,1824 kj(436 kcal),15,"6,2",61,"8,9",10,"0,42","0,168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Decoupe de poulet fermier,2871718036081,['France'],[],[],?,?,,?,,?,,?,,,,,,"['FR 22.099.002 CE', ""Lanfains (Côtes-d'Armor, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Barquette', 'Film en plastique']",,,,,,,,,,
151,Salade Ecossaise,3449480006633,['France'],[],[],?,195,816 kj(195 kcal),"15,9","1,4","8,5",1,"4,6","1,11","0,444",,,,"['FR 29.125.020 CE', 'Leuhan (Finistère, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Biscotti del lagaccio,8000643000308,['France'],[],[],?,438,1833 kj(438 kcal),"11,44","7,6","72,34","17,49","9,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Gnocchi à poêler extra cheddar bacon,,['France'],[],[],?,228,954 kj(228 kcal),"8,1","3,3",30,"2,1","7,8","1,4","0,56",B,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Gnocchi', 'Gnocchis cuits', 'Gnocchi à poêler']",,,+12%,+98%,-10%,+32%,46.0%,1.2%,22.2%,18.3%,9.7%,2.6%,97,,8.1 g,en quantité modérée,3.3 g,en quantité modérée,2.1 g,en faible quantité,1.4 g,en quantité modérée,+12%,+144%,+19%,+6%,+6%,11,+88%,D,+88%,"['Nutriscore', 'Nutriscore C']",,,,,,,,,,,,,
154,Sweet Chili,47367593,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Algida panna e cioccolato,8711327301726,['France'],[],[],?,299,1251 kj(299 kcal),16,13,34,24,"3,6","0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,goldy color spirulina,4001942008822,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Uova fresche medie biologiche,8005843093600,['France'],[],[],?,144,602 kj(144 kcal),10,"3,2",0,0,13,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,ChiccoRis,8017619400147,['France'],[],[],?,355,1485 kj(355 kcal),"1,1","0,4",77,"0,5","8,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Tavolette al latte e biscotto,8013399142604,['France'],[],[],?,399,1669 kj(399 kcal),"4,4",3,78,61,12,"0,27","0,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Confiserie Firenze - 9 Mini Berliner,20575823,['France'],[],[],?,351,1469 kj(351 kcal),14,"2,4","48,8","21,8","6,5","0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Saila Menta Confetti Extra forte,80417255,['France'],[],[],?,378,1582 kj(378 kcal),0,0,95,92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Charbon levure,3165830015406,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Anneaux d’encornet,3180730800365,['France'],[],[],?,49,205 kj(49 kcal),"0,5","0,1","0,5","0,5",12,"0,68","0,272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,
164,Riso Basmati Fino KG1 Auchan,8005476938705,['France'],[],[],?,359,1502 kj(359 kcal),"1,3","0,3",78,"0,1","8,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Boule de vinaigre balsamique - Bremond fils - 75g,61166940,['France'],"['Vinaigre balsamique de Modène 93% ', 'moût de raisin cuit', 'vinaigre de vin', 'épaississant naturel: agar-agar']",[],?,248,1038 kj(248 kcal),0,0,58,"42,3","0,6","0,1","0,04",A,75g,"['Vinaigres', 'Vinaigres balsamiques', 'Vinaigres balsamiques traditionnels', 'Vinaigre balsamique traditionnel de Modène']",,,+69%,-100%,+90%,-6%,39.4%,16.4%,33.5%,8.2%,2.4%,0.0%,91,['Bremond fils'],0 g,en faible quantité,0 g,en faible quantité,42.3 g,en quantité élevée,0.1 g,en faible quantité,+71%,-100%,+52%,+21%,+21%,,,,,,,4,['Verre'],['E406 - Agar-agar'],,['Italie'],['Nature et Découvertes'],,,,,,
166,Tortilla chips salted,4013200782016,['France'],[],[],?,472,1975 kj(472 kcal),20,9,64,"1,5","6,6","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Il dado classico dadi - Knorr,8722700461494,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,['Knorr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Sedanini n - La Molisana,8004690054901,['France'],[],[],?,351,1469 kj(351 kcal),1,"0,3",70,4,14,"0,02","0,008",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Pâtes de blé dur']",,,-1%,-44%,+0%,+13%,,,,,,,,['La Molisana'],1 g,en faible quantité,0.3 g,en faible quantité,4 g,en faible quantité,0.02 g,en faible quantité,-1%,-21%,+27%,-16%,-16%,-4,,A,,,,,,,['Italie'],,,,,,,,
169,Bocconcini Die Mozzarella,20275525,['France'],[],[],?,233,975 kj(233 kcal),"9,5","6,1","24,2","2,7","12,6","0,8","0,32",D,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages italiens', 'Fromages à pâte filée']",,,-10%,-54%,+1986%,-22%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,9.5 g,en quantité modérée,6.1 g,en quantité élevée,2.7 g,en faible quantité,0.8 g,en quantité modérée,-10%,-56%,+226%,+17%,+17%,6,-42%,C,-42%,,,,,,,,,,,,,,
170,Soleila,8001620009918,['France'],[],[],?,6,25 kj(6 kcal),0,0,"1,1","1,1","0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Punch Gingembre Citron Délices De Guyane,3479700901073,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Cereali choco crumpies,8009361055287,['France'],[],[],?,110,460 kj(110 kcal),"0,8",0,"22,8","4,5","2,1","1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,A. infusion Sauge Fénugrec 20 Sachets Bio,3760015411150,['France'],[],[],?,1,4 kj(1 kcal),0,0,"0,2",0,"0,1",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,,
174,Confettura extra ciliegia dell'emilia,8005360006190,['France'],[],[],?,223,933 kj(223 kcal),0,0,50,50,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Creme mix 5 fruits a coques,5903714931132,['France'],[],[],?,604,2527 kj(604 kcal),"50,4",6,"12,2",5,"21,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Muffin senza glutine con pepite di cioccolato fondente,8000350006020,['France'],[],[],?,252,1054 kj(252 kcal),0,0,55,33,"3,7","0,79","0,316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,I granripieni di sapore i ravioli alla carne,8007490040013,['France'],[],[],?,286,1197 kj(286 kcal),"8,4","3,2",39,"3,2",13,"1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Amino & Energy,9010128011766,['France'],[],[],?,?,,?,,?,,?,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Amandes crue carnel,8410564005694,['France'],[],[],?,642,2686 kj(642 kcal),5,5,"2,9","2,9","2,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Vert colorant naturel,3760063337303,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Mejillones en escabeche,8436023436076,['France'],[],[],?,250,1046 kj(250 kcal),"20,1","2,4","7,2",0,10,"0,7","0,28",D,,"['Conserves', 'Produits de la mer', 'Mollusques', 'Moules', 'Moules en conserve', ""Moules à l'escabèche""]",,,+26%,+48%,+132%,-36%,45.9%,19.9%,28.9%,3.5%,0.9%,0.9%,45,,20.1 g,en quantité élevée,2.4 g,en quantité modérée,0 g,en faible quantité,0.7 g,en quantité modérée,+25%,+15%,-100%,-48%,-48%,3,-46%,C,-46%,,,,,,,,,,,,,,
182,Cubes filet de dinde,3571320833120,['France'],[],[],?,?,,?,,?,,?,,,,,,"['FR 61.096.020 CE', ""Chapelle-d'Andaine (Orne, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,jus de pomme,3608330128615,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Fraises,6111250951500,['France'],[],[],?,8,33 kj(8 kcal),"0,8","0,8",7,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Nescafé Xpress Espresso Macchiato Dose,7613035675759,['France'],[],[],?,60,251 kj(60 kcal),"1,5","0,9","8,2","8,2","2,9","0,19","0,076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Croissant con farina integrale con frutti rossi e miele,8000510552756,['France'],[],[],?,407,1703 kj(407 kcal),20,"8,2",48,20,"7,1","0,59","0,236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Miel et gelée royale,02884264,['France'],[],[],?,?,,?,0,?,0,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Brunoise de légumes du soleil,8413993149724,['France'],[],[],?,56,234 kj(56 kcal),"2,6","0,3","6,3","5,1","1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Mogettes de Vendée,3375160000090,['France'],[],[],?,90,377 kj(90 kcal),"0,8","0,1",15,"0,5","5,9","0,77","0,308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Label Rouge'],,,,,,,,,,,,,
190,Risotto de Saint-Jacques & petits légumes - Lechef,3760094446623,['France'],[],[],?,124,519 kj(124 kcal),7,"4,5","9,9","2,7","4,6","0,74","0,296",,,,,,,,,,,,,,,,,['Lechef'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Salade fraicheur,3564706537392,['France'],[],[],?,28,117 kj(28 kcal),"0,5","0,1","4,6","1,2","1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Nutriscore', 'Nutriscore A']",,,,,,,,,,,,,
192,SLIMBEL SYSTEM,8423263080169,['France'],[],[],?,?,,?,,?,,?,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,DRTY alcoholic sparkling water,5060722510046,['France'],[],[],?,89,372 kj(89 kcal),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Premium Cherry strauchtomaten,20908508,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,cranberries séchées en moitiés,2600298013782,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Château l'Hospitalet La Reserve - Gérard Bertrand - 75cl,3514123100341,['France'],['Cinsault/Grenache/Mourvedre/Syrah'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,D,75 cl,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins rosés', 'AOP La Clape']",,,,,,,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,['Gérard Bertrand'],,,,,,,,,,,,,,,,,,['CAB'],['Anhydride sulfureux et sulfites'],3,"['Bouteille', 'verre']",,,['France'],,Gérard Bertrand,France,Gérard Bertrand,https://www.gerard-bertrand.com/,,
197,Château l'Hospitalet La Reserve - Gérard Bertrand - 75cl,3514123100365,['France'],['Syrah'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,C,75 cl,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins blancs', 'AOP La Clape']",,,,,,,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,['Gérard Bertrand'],,,,,,,,,,,,,,,,,,"['Bio', 'Bio-dynamie', 'Demeter']",['Anhydride sulfureux et sulfites'],3,"['Bouteille', 'verre']",,,['France'],,Gérard Bertrand,France,Gérard Bertrand,https://www.gerard-bertrand.com/,,
198,Château la Sauvageonne Grand Vin - Gérard Bertrand - 75cl,3514123104394,['France'],['Grenache Blanc/Vermentino/Viognier/Roussanne'],[],?,?,,?,,?,,?,,,C,75 cl,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins blancs', 'AOP LANGUEDOC']",,,,,,,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,['Gérard Bertrand'],,,,,,,,,,,,,,,,,,"['Bio', 'Bio-dynamie', 'Demeter']",['Anhydride sulfureux et sulfites'],,"['Bouteille', 'verre']",,,['France'],,Gérard Bertrand,France,Gérard Bertrand,https://www.gerard-bertrand.com/,,
199,Cigalus - Gérard Bertrand - 75cl,3514120102850,['France'],['Chardonnay/Viognier/Sauvignon Blanc'],[],?,?,,?,,?,,?,,,C,75 cl,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins blancs', 'IGP AUDE HAUTERIVE']",,,,,,,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,['Gérard Bertrand'],,,,,,,,,,,,,,,,,,"['Bio', 'Bio-dynamie', 'Demeter']",['Anhydride sulfureux et sulfites'],,"['Bouteille', 'verre']",,,['France'],,Gérard Bertrand,France,Gérard Bertrand,https://www.gerard-bertrand.com/,,
200,Prima Nature - Gérard Bertrand - 75cl,3514123109719,['France'],['Grenache Rosé'],"['Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,C,75 cl,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins rosés', ""IGP PAYS D'OC""]",,,,,,,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,['Gérard Bertrand'],,,,,,,,,,,,,,,,,,"['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'Sans sulfites', 'AB Agriculture Biologique']",,,"['Bouteille', 'verre']",,,['France'],['Boutique Gérard Bertrand'],Gérard Bertrand,France,Gérard Bertrand,https://www.gerard-bertrand.com/,,
201,Ciucci frizz,8003440107423,['France'],[],[],?,350,1464 kj(350 kcal),0,0,83,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Ginseng e matcha confezione - 10x 20g,8031848003184,['France'],[],[],?,424.7,1777 kj(424 kcal),"8,42","6,3","78,21","65,88","9,03","0,23","0,092",,10 x 20 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Chickens franks,3280316024724,['France'],[],[],?,200,837 kj(200 kcal),"14,9",3,7,"1,5",10,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Prunneaux moelleux,5400131010438,['France'],[],[],?,218,912 kj(218 kcal),"0,3","0,1","49,1",34,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,La mellesa mâcher au bœuf,20971571,['France'],[],[],?,0,0 kj(0 kcal),20,0,0,0,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Nick’s go nuts Dark Chocolate,7350104400026,['France'],[],[],?,434,1816 kj(434 kcal),"33,6",9,0,0,"11,3","0,27","0,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Sunflower Oil,8007150900015,['France'],[],[],?,828,3464 kj(828 kcal),92,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"Bio Gemüsebrühe , Rein pflanzlich",4300175536141,['France'],[],[],?,8,33 kj(8 kcal),0,0,"0,7","0,5",0,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Bintje pomme de terre,3760120451027,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Confettura pesche,3045320016550,['France'],[],[],?,241,1008 kj(241 kcal),"0,1",0,59,59,"0,4",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Olio di riso,8004275058362,['France'],[],[],?,828,3464 kj(828 kcal),92,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Caffitaly Ecaffe Cremoso Espresso 10 Coffee Capsule (pack of 1),8032680750052,['France'],[],[],?,1,4 kj(1 kcal),0,0,"0,3",0,"0,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Muesli bio pépites & flicons,8174902100075,['France'],[],[],?,442,1849 kj(442 kcal),"17,4",10,59,16,"8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Confettura extra di albicocche in monoporzioni - Selex,8003100867865,['France'],[],[],?,241,1008 kj(241 kcal),"0,1",0,59,52,"0,4","0,1","0,04",,,,,,,,,,,,,,,,,['Selex'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Confiture framboise er mure,3760254720167,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Veloute provençale Renutryl,7613038064710,['France'],[],[],?,15,63 kj(15 kcal),28,"1,8",46,"8,8","7,2",1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Pâté de campagne au porc fermier du Sud-Ouest,3339333400889,['France'],[],[],?,132,552 kj(132 kcal),"29,2","1,7","1,2","0,1","29,2","1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Korean Kimchi Soup,8886390205025,['France'],[],[],?,145,607 kj(145 kcal),"5,4","1,2",16,12,"6,2",16,"6,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Le nostre arachidi tostate,8028618013597,['France'],[],[],?,612,2561 kj(612 kcal),50,"7,7",13,"4,9",24,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Ananas sciroppato,8003100818195,['France'],[],[],?,64,268 kj(64 kcal),"0,1",0,15,15,"0,3",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Gragnano Napoli Rigatoni,8033874020319,['France'],[],[],?,336,1406 kj(336 kcal),"1,5","0,5",69,4,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,arome naturel,3700392444396,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Escargolo,13614584,['France'],[],[],?,284,1188 kj(284 kcal),20,0,"0,5","0,5",26,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Ciambella goût citron,3760077537645,['France'],[],[],?,372,1556 kj(372 kcal),14,"3,3",54,30,"6,6","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
